Timestamp_Beijing,HR,GSR
'2026-03-13 15:32:12,87,56
'2026-03-13 15:32:12,87,57
'2026-03-13 15:32:12,87,56
'2026-03-13 15:32:12,87,55
'2026-03-13 15:32:12,85,57
'2026-03-13 15:32:13,85,57
'2026-03-13 15:32:13,85,57
'2026-03-13 15:32:13,85,57
'2026-03-13 15:32:13,80,57
'2026-03-13 15:32:13,80,59
'2026-03-13 15:32:14,80,58
'2026-03-13 15:32:14,80,56
'2026-03-13 15:32:14,80,56
'2026-03-13 15:32:14,77,58
'2026-03-13 15:32:14,77,59
'2026-03-13 15:32:15,77,57
'2026-03-13 15:32:15,77,57
'2026-03-13 15:32:15,75,58
'2026-03-13 15:32:15,75,60
'2026-03-13 15:32:15,75,58
'2026-03-13 15:32:16,75,58
'2026-03-13 15:32:16,71,59
'2026-03-13 15:32:16,71,60
'2026-03-13 15:32:16,71,57
'2026-03-13 15:32:16,71,56
'2026-03-13 15:32:17,69,54
'2026-03-13 15:32:17,69,54
'2026-03-13 15:32:17,69,52
'2026-03-13 15:32:17,69,52
'2026-03-13 15:32:18,71,54
'2026-03-13 15:32:18,71,54
'2026-03-13 15:32:18,71,53
'2026-03-13 15:32:18,71,52
'2026-03-13 15:32:18,71,55
'2026-03-13 15:32:19,71,55
'2026-03-13 15:32:19,71,53
'2026-03-13 15:32:19,71,54
'2026-03-13 15:32:19,70,54
'2026-03-13 15:32:19,70,54
'2026-03-13 15:32:20,70,52
'2026-03-13 15:32:20,70,52
'2026-03-13 15:32:20,70,51
'2026-03-13 15:32:20,70,53
'2026-03-13 15:32:20,70,53
'2026-03-13 15:32:21,70,53
'2026-03-13 15:32:21,70,53
'2026-03-13 15:32:21,70,55
'2026-03-13 15:32:21,70,55
'2026-03-13 15:32:21,70,53
'2026-03-13 15:32:22,70,55
'2026-03-13 15:32:22,70,56
'2026-03-13 15:32:22,70,55
'2026-03-13 15:32:22,70,54
'2026-03-13 15:32:22,72,54
'2026-03-13 15:32:23,72,55
'2026-03-13 15:32:23,72,54
'2026-03-13 15:32:23,72,54
'2026-03-13 15:32:23,73,56
'2026-03-13 15:32:23,73,56
'2026-03-13 15:32:24,73,53
'2026-03-13 15:32:24,73,55
'2026-03-13 15:32:24,72,54
'2026-03-13 15:32:24,72,56
'2026-03-13 15:32:24,72,56
'2026-03-13 15:32:25,72,55
'2026-03-13 15:32:25,73,54
'2026-03-13 15:32:25,73,55
'2026-03-13 15:32:25,73,53
'2026-03-13 15:32:26,73,52
'2026-03-13 15:32:26,73,53
'2026-03-13 15:32:26,73,53
'2026-03-13 15:32:26,73,52
'2026-03-13 15:32:26,73,52
'2026-03-13 15:32:27,73,53
'2026-03-13 15:32:27,73,53
'2026-03-13 15:32:27,73,52
'2026-03-13 15:32:27,75,53
'2026-03-13 15:32:27,75,54
'2026-03-13 15:32:28,75,53
'2026-03-13 15:32:28,75,54
'2026-03-13 15:32:28,76,56
'2026-03-13 15:32:28,76,55
'2026-03-13 15:32:28,76,55
'2026-03-13 15:32:29,77,55
'2026-03-13 15:32:29,77,58
'2026-03-13 15:32:29,77,56
'2026-03-13 15:32:29,77,56
'2026-03-13 15:32:29,77,56
'2026-03-13 15:32:30,77,57
'2026-03-13 15:32:30,77,56
'2026-03-13 15:32:30,77,55
'2026-03-13 15:32:30,77,57
'2026-03-13 15:32:30,77,57
'2026-03-13 15:32:31,77,56
'2026-03-13 15:32:31,77,56
'2026-03-13 15:32:31,77,57
'2026-03-13 15:32:31,77,56
'2026-03-13 15:32:31,77,55
'2026-03-13 15:32:32,79,57
'2026-03-13 15:32:32,79,57
'2026-03-13 15:32:32,79,56
'2026-03-13 15:32:32,79,56
'2026-03-13 15:32:33,79,58
'2026-03-13 15:32:33,79,57
'2026-03-13 15:32:33,79,56
'2026-03-13 15:32:33,80,57
'2026-03-13 15:32:33,80,58
'2026-03-13 15:32:34,80,57
'2026-03-13 15:32:34,80,57
'2026-03-13 15:32:34,81,58
'2026-03-13 15:32:34,81,57
'2026-03-13 15:32:34,81,56
'2026-03-13 15:32:35,81,56
'2026-03-13 15:32:35,81,56
'2026-03-13 15:32:35,81,53
'2026-03-13 15:32:35,81,51
'2026-03-13 15:32:35,81,51
'2026-03-13 15:32:36,81,49
'2026-03-13 15:32:36,81,48
'2026-03-13 15:32:36,81,49
'2026-03-13 15:32:36,81,50
'2026-03-13 15:32:36,81,49
'2026-03-13 15:32:37,81,50
'2026-03-13 15:32:37,82,53
'2026-03-13 15:32:37,82,50
'2026-03-13 15:32:37,82,51
'2026-03-13 15:32:37,83,53
'2026-03-13 15:32:38,83,53
'2026-03-13 15:32:38,83,51
'2026-03-13 15:32:38,83,52
'2026-03-13 15:32:38,83,54
'2026-03-13 15:32:38,83,53
'2026-03-13 15:32:39,83,52
'2026-03-13 15:32:39,84,54
'2026-03-13 15:32:39,84,53
'2026-03-13 15:32:39,84,53
'2026-03-13 15:32:39,85,53
'2026-03-13 15:32:40,85,55
'2026-03-13 15:32:40,85,53
'2026-03-13 15:32:40,85,53
'2026-03-13 15:32:40,85,55
'2026-03-13 15:32:41,85,54
'2026-03-13 15:32:41,85,53
'2026-03-13 15:32:41,85,55
'2026-03-13 15:32:41,85,54
'2026-03-13 15:32:41,85,54
'2026-03-13 15:32:42,85,55
'2026-03-13 15:32:42,85,54
'2026-03-13 15:32:42,85,53
'2026-03-13 15:32:42,86,53
'2026-03-13 15:32:42,86,54
'2026-03-13 15:32:43,86,53
'2026-03-13 15:32:43,86,53
'2026-03-13 15:32:43,87,55
'2026-03-13 15:32:43,87,53
'2026-03-13 15:32:43,87,52
'2026-03-13 15:32:44,88,54
'2026-03-13 15:32:44,88,54
'2026-03-13 15:32:44,88,52
'2026-03-13 15:32:44,88,54
'2026-03-13 15:32:44,88,54
'2026-03-13 15:32:45,88,54
'2026-03-13 15:32:45,88,53
'2026-03-13 15:32:45,88,54
'2026-03-13 15:32:45,88,54
'2026-03-13 15:32:45,88,53
'2026-03-13 15:32:46,88,54
'2026-03-13 15:32:46,88,55
'2026-03-13 15:32:46,88,53
'2026-03-13 15:32:46,88,53
'2026-03-13 15:32:46,88,55
'2026-03-13 15:32:47,88,53
'2026-03-13 15:32:47,88,52
'2026-03-13 15:32:47,87,54
'2026-03-13 15:32:47,87,53
'2026-03-13 15:32:48,87,52
'2026-03-13 15:32:48,87,53
'2026-03-13 15:32:48,87,54
'2026-03-13 15:32:48,87,51
'2026-03-13 15:32:48,87,51
'2026-03-13 15:32:49,86,54
'2026-03-13 15:32:49,86,52
'2026-03-13 15:32:49,86,52
'2026-03-13 15:32:49,86,53
'2026-03-13 15:32:49,86,53
'2026-03-13 15:32:50,86,52
'2026-03-13 15:32:50,86,53
'2026-03-13 15:32:50,86,54
'2026-03-13 15:32:50,86,53
'2026-03-13 15:32:50,86,52
'2026-03-13 15:32:51,86,52
'2026-03-13 15:32:51,86,48
'2026-03-13 15:32:51,86,47
'2026-03-13 15:32:51,86,46
'2026-03-13 15:32:51,86,46
'2026-03-13 15:32:52,86,44
'2026-03-13 15:32:52,86,44
'2026-03-13 15:32:52,84,45
'2026-03-13 15:32:52,84,47
'2026-03-13 15:32:52,84,46
'2026-03-13 15:32:53,84,46
'2026-03-13 15:32:53,84,48
'2026-03-13 15:32:53,84,47
'2026-03-13 15:32:53,84,48
'2026-03-13 15:32:53,83,48
'2026-03-13 15:32:54,83,49
'2026-03-13 15:32:54,83,49
'2026-03-13 15:32:54,83,50
'2026-03-13 15:32:54,82,51
'2026-03-13 15:32:54,82,53
'2026-03-13 15:32:55,82,52
'2026-03-13 15:32:55,82,51
'2026-03-13 15:32:55,82,51
'2026-03-13 15:32:55,80,52
'2026-03-13 15:32:56,80,51
'2026-03-13 15:32:56,80,51
'2026-03-13 15:32:56,80,51
'2026-03-13 15:32:56,80,52
'2026-03-13 15:32:56,80,52
'2026-03-13 15:32:57,80,52
'2026-03-13 15:32:57,79,52
'2026-03-13 15:32:57,79,52
'2026-03-13 15:32:57,79,51
'2026-03-13 15:32:57,79,52
'2026-03-13 15:32:58,78,53
'2026-03-13 15:32:58,78,52
'2026-03-13 15:32:58,78,52
'2026-03-13 15:32:58,77,53
'2026-03-13 15:32:58,77,52
'2026-03-13 15:32:59,77,52
'2026-03-13 15:32:59,77,52
'2026-03-13 15:32:59,77,54
'2026-03-13 15:32:59,77,52
'2026-03-13 15:32:59,77,52
'2026-03-13 15:33:00,77,53
'2026-03-13 15:33:00,77,53
'2026-03-13 15:33:00,77,53
'2026-03-13 15:33:00,77,52
'2026-03-13 15:33:00,77,53
'2026-03-13 15:33:01,77,54
'2026-03-13 15:33:01,77,52
'2026-03-13 15:33:01,77,53
'2026-03-13 15:33:01,77,54
'2026-03-13 15:33:01,77,53
'2026-03-13 15:33:02,81,52
'2026-03-13 15:33:02,81,52
'2026-03-13 15:33:02,87,54
'2026-03-13 15:33:02,87,53
'2026-03-13 15:33:03,93,52
'2026-03-13 15:33:03,100,53
'2026-03-13 15:33:03,109,53
'2026-03-13 15:33:03,109,54
'2026-03-13 15:33:03,118,52
'2026-03-13 15:33:04,129,54
'2026-03-13 15:33:04,149,54
'2026-03-13 15:33:04,149,54
'2026-03-13 15:33:04,171,53
'2026-03-13 15:33:04,198,53
'2026-03-13 15:33:05,211,55
'2026-03-13 15:33:05,218,53
'2026-03-13 15:33:05,218,53
'2026-03-13 15:33:05,224,54
'2026-03-13 15:33:05,229,55
'2026-03-13 15:33:06,229,54
'2026-03-13 15:33:06,236,54
'2026-03-13 15:33:06,236,55
'2026-03-13 15:33:06,238,54
'2026-03-13 15:33:06,238,52
'2026-03-13 15:33:07,238,51
'2026-03-13 15:33:07,238,51
'2026-03-13 15:33:07,238,51
'2026-03-13 15:33:07,235,50
'2026-03-13 15:33:07,235,50
'2026-03-13 15:33:08,235,51
'2026-03-13 15:33:08,235,50
'2026-03-13 15:33:08,235,51
'2026-03-13 15:33:08,235,51
'2026-03-13 15:33:08,235,52
'2026-03-13 15:33:09,235,52
'2026-03-13 15:33:09,235,52
'2026-03-13 15:33:09,236,53
'2026-03-13 15:33:09,236,53
'2026-03-13 15:33:09,229,52
'2026-03-13 15:33:10,231,52
'2026-03-13 15:33:10,231,52
'2026-03-13 15:33:10,231,53
'2026-03-13 15:33:10,229,53
'2026-03-13 15:33:11,229,53
'2026-03-13 15:33:11,229,54
'2026-03-13 15:33:11,229,54
'2026-03-13 15:33:11,229,53
'2026-03-13 15:33:11,229,53
'2026-03-13 15:33:12,229,54
'2026-03-13 15:33:12,226,53
'2026-03-13 15:33:12,226,52
'2026-03-13 15:33:12,233,51
'2026-03-13 15:33:12,233,51
'2026-03-13 15:33:13,233,50
'2026-03-13 15:33:13,223,48
'2026-03-13 15:33:13,224,48
'2026-03-13 15:33:13,224,50
'2026-03-13 15:33:13,221,48
'2026-03-13 15:33:14,221,49
'2026-03-13 15:33:14,221,49
'2026-03-13 15:33:14,221,50
'2026-03-13 15:33:14,218,50
'2026-03-13 15:33:14,218,49
'2026-03-13 15:33:15,219,50
'2026-03-13 15:33:15,219,53
'2026-03-13 15:33:15,219,51
'2026-03-13 15:33:15,212,51
'2026-03-13 15:33:15,212,51
'2026-03-13 15:33:16,212,53
'2026-03-13 15:33:16,212,52
'2026-03-13 15:33:16,212,51
'2026-03-13 15:33:16,212,52
'2026-03-13 15:33:16,185,53
'2026-03-13 15:33:17,185,52
'2026-03-13 15:33:17,179,53
'2026-03-13 15:33:17,179,53
'2026-03-13 15:33:17,170,54
'2026-03-13 15:33:18,170,52
'2026-03-13 15:33:18,166,52
'2026-03-13 15:33:18,161,53
'2026-03-13 15:33:18,161,54
'2026-03-13 15:33:18,162,52
'2026-03-13 15:33:19,162,53
'2026-03-13 15:33:19,151,54
'2026-03-13 15:33:19,151,54
'2026-03-13 15:33:19,153,53
'2026-03-13 15:33:19,153,53
'2026-03-13 15:33:20,151,54
'2026-03-13 15:33:20,150,52
'2026-03-13 15:33:20,150,50
'2026-03-13 15:33:20,160,49
'2026-03-13 15:33:20,160,46
'2026-03-13 15:33:21,160,44
'2026-03-13 15:33:21,160,43
'2026-03-13 15:33:21,147,43
'2026-03-13 15:33:21,147,44
'2026-03-13 15:33:21,147,43
'2026-03-13 15:33:22,147,43
'2026-03-13 15:33:22,147,44
'2026-03-13 15:33:22,125,46
'2026-03-13 15:33:22,125,46
'2026-03-13 15:33:22,125,45
'2026-03-13 15:33:23,125,46
'2026-03-13 15:33:23,113,45
'2026-03-13 15:33:23,113,47
'2026-03-13 15:33:23,113,47
'2026-03-13 15:33:23,113,47
'2026-03-13 15:33:24,113,47
'2026-03-13 15:33:24,103,48
'2026-03-13 15:33:24,103,49
'2026-03-13 15:33:24,103,48
'2026-03-13 15:33:24,103,48
'2026-03-13 15:33:25,92,48
'2026-03-13 15:33:25,92,50
'2026-03-13 15:33:25,92,49
'2026-03-13 15:33:25,92,48
'2026-03-13 15:33:26,92,48
'2026-03-13 15:33:26,87,50
'2026-03-13 15:33:26,87,49
'2026-03-13 15:33:26,87,47
'2026-03-13 15:33:26,87,48
'2026-03-13 15:33:27,80,49
'2026-03-13 15:33:27,80,48
'2026-03-13 15:33:27,80,46
'2026-03-13 15:33:27,80,46
'2026-03-13 15:33:27,76,48
'2026-03-13 15:33:28,76,48
'2026-03-13 15:33:28,76,47
'2026-03-13 15:33:28,76,47
'2026-03-13 15:33:28,71,49
'2026-03-13 15:33:28,71,49
'2026-03-13 15:33:29,71,48
'2026-03-13 15:33:29,71,48
'2026-03-13 15:33:29,68,50
'2026-03-13 15:33:29,68,49
'2026-03-13 15:33:29,68,49
'2026-03-13 15:33:30,68,49
'2026-03-13 15:33:30,66,50
'2026-03-13 15:33:30,66,51
'2026-03-13 15:33:30,66,49
'2026-03-13 15:33:30,66,50
'2026-03-13 15:33:31,66,50
'2026-03-13 15:33:31,67,50
'2026-03-13 15:33:31,67,51
'2026-03-13 15:33:31,67,50
'2026-03-13 15:33:31,67,51
'2026-03-13 15:33:32,67,50
'2026-03-13 15:33:32,67,51
'2026-03-13 15:33:32,67,51
'2026-03-13 15:33:32,67,51
'2026-03-13 15:33:33,67,50
'2026-03-13 15:33:33,68,51
'2026-03-13 15:33:33,68,51
'2026-03-13 15:33:33,68,51
'2026-03-13 15:33:33,68,50
'2026-03-13 15:33:34,68,51
'2026-03-13 15:33:34,68,50
'2026-03-13 15:33:34,68,48
'2026-03-13 15:33:34,68,48
'2026-03-13 15:33:34,68,47
'2026-03-13 15:33:35,68,48
'2026-03-13 15:33:35,68,47
'2026-03-13 15:33:35,68,46
'2026-03-13 15:33:35,68,47
'2026-03-13 15:33:35,68,47
'2026-03-13 15:33:36,68,47
'2026-03-13 15:33:36,68,47
'2026-03-13 15:33:36,70,48
'2026-03-13 15:33:36,70,48
'2026-03-13 15:33:36,73,47
'2026-03-13 15:33:37,73,48
'2026-03-13 15:33:37,76,49
'2026-03-13 15:33:37,76,49
'2026-03-13 15:33:37,82,48
'2026-03-13 15:33:37,82,49
'2026-03-13 15:33:38,82,49
'2026-03-13 15:33:38,87,50
'2026-03-13 15:33:38,87,48
'2026-03-13 15:33:38,87,48
'2026-03-13 15:33:38,87,48
'2026-03-13 15:33:39,89,48
'2026-03-13 15:33:39,89,46
'2026-03-13 15:33:39,89,46
'2026-03-13 15:33:39,89,47
'2026-03-13 15:33:40,87,47
'2026-03-13 15:33:40,87,47
'2026-03-13 15:33:40,87,47
'2026-03-13 15:33:40,87,47
'2026-03-13 15:33:40,87,46
'2026-03-13 15:33:41,87,48
'2026-03-13 15:33:41,87,47
'2026-03-13 15:33:41,87,48
'2026-03-13 15:33:41,87,48
'2026-03-13 15:33:41,86,49
'2026-03-13 15:33:42,86,49
'2026-03-13 15:33:42,86,48
'2026-03-13 15:33:42,86,48
'2026-03-13 15:33:42,87,50
'2026-03-13 15:33:42,87,50
'2026-03-13 15:33:43,87,50
'2026-03-13 15:33:43,87,49
'2026-03-13 15:33:43,85,51
'2026-03-13 15:33:43,85,51
'2026-03-13 15:33:43,85,49
'2026-03-13 15:33:44,85,49
'2026-03-13 15:33:44,80,50
'2026-03-13 15:33:44,80,51
'2026-03-13 15:33:44,80,50
'2026-03-13 15:33:44,80,50
'2026-03-13 15:33:45,77,51
'2026-03-13 15:33:45,77,51
'2026-03-13 15:33:45,77,50
'2026-03-13 15:33:45,77,51
'2026-03-13 15:33:45,72,52
'2026-03-13 15:33:46,72,52
'2026-03-13 15:33:46,72,51
'2026-03-13 15:33:46,72,52
'2026-03-13 15:33:46,70,53
'2026-03-13 15:33:46,70,52
'2026-03-13 15:33:47,70,51
'2026-03-13 15:33:47,70,52
'2026-03-13 15:33:47,70,53
'2026-03-13 15:33:47,70,53
'2026-03-13 15:33:48,70,52
'2026-03-13 15:33:48,70,53
'2026-03-13 15:33:48,71,53
'2026-03-13 15:33:48,71,52
'2026-03-13 15:33:48,71,52
'2026-03-13 15:33:49,71,53
'2026-03-13 15:33:49,72,53
'2026-03-13 15:33:49,72,54
'2026-03-13 15:33:49,72,52
'2026-03-13 15:33:49,72,53
'2026-03-13 15:33:50,72,53
'2026-03-13 15:33:50,72,54
'2026-03-13 15:33:50,72,52
'2026-03-13 15:33:50,72,53
'2026-03-13 15:33:50,72,54
'2026-03-13 15:33:51,72,54
'2026-03-13 15:33:51,72,53
'2026-03-13 15:33:51,72,53
'2026-03-13 15:33:51,73,54
'2026-03-13 15:33:51,73,55
'2026-03-13 15:33:52,73,53
'2026-03-13 15:33:52,73,54
'2026-03-13 15:33:52,73,55
'2026-03-13 15:33:52,73,55
'2026-03-13 15:33:52,73,54
'2026-03-13 15:33:53,73,54
'2026-03-13 15:33:53,73,55
'2026-03-13 15:33:53,73,55
'2026-03-13 15:33:53,73,54
'2026-03-13 15:33:53,74,54
'2026-03-13 15:33:54,74,55
'2026-03-13 15:33:54,74,54
'2026-03-13 15:33:54,74,53
'2026-03-13 15:33:54,74,52
'2026-03-13 15:33:55,74,53
'2026-03-13 15:33:55,74,52
'2026-03-13 15:33:55,74,51
'2026-03-13 15:33:55,75,52
'2026-03-13 15:33:55,75,53
'2026-03-13 15:33:56,75,51
'2026-03-13 15:33:56,75,52
'2026-03-13 15:33:56,73,52
'2026-03-13 15:33:56,73,53
'2026-03-13 15:33:56,73,53
'2026-03-13 15:33:57,73,52
'2026-03-13 15:33:57,74,53
'2026-03-13 15:33:57,74,54
'2026-03-13 15:33:57,74,53
'2026-03-13 15:33:57,74,53
'2026-03-13 15:33:58,75,54
'2026-03-13 15:33:58,75,54
'2026-03-13 15:33:58,75,54
'2026-03-13 15:33:58,75,54
'2026-03-13 15:33:58,75,55
'2026-03-13 15:33:59,75,54
'2026-03-13 15:33:59,75,54
'2026-03-13 15:33:59,75,54
'2026-03-13 15:33:59,75,56
'2026-03-13 15:33:59,75,54
'2026-03-13 15:34:00,75,55
'2026-03-13 15:34:00,75,54
'2026-03-13 15:34:00,75,56
'2026-03-13 15:34:00,75,55
'2026-03-13 15:34:00,75,55
'2026-03-13 15:34:01,75,54
'2026-03-13 15:34:01,75,56
'2026-03-13 15:34:01,75,57
'2026-03-13 15:34:01,75,55
'2026-03-13 15:34:01,75,54
'2026-03-13 15:34:02,74,57
'2026-03-13 15:34:02,74,55
'2026-03-13 15:34:02,74,54
'2026-03-13 15:34:02,74,52
'2026-03-13 15:34:03,74,50
'2026-03-13 15:34:03,78,48
'2026-03-13 15:34:03,78,46
'2026-03-13 15:34:03,78,43
'2026-03-13 15:34:03,81,44
'2026-03-13 15:34:04,81,45
'2026-03-13 15:34:04,81,43
'2026-03-13 15:34:04,81,43
'2026-03-13 15:34:04,81,45
'2026-03-13 15:34:04,81,46
'2026-03-13 15:34:05,81,45
'2026-03-13 15:34:05,81,45
'2026-03-13 15:34:05,81,47
'2026-03-13 15:34:05,81,47
'2026-03-13 15:34:05,81,46
'2026-03-13 15:34:06,81,46
'2026-03-13 15:34:06,80,48
'2026-03-13 15:34:06,80,49
'2026-03-13 15:34:06,80,47
'2026-03-13 15:34:06,80,47
'2026-03-13 15:34:07,79,48
'2026-03-13 15:34:07,79,48
'2026-03-13 15:34:07,79,47
'2026-03-13 15:34:07,79,45
'2026-03-13 15:34:07,79,42
'2026-03-13 15:34:08,78,41
'2026-03-13 15:34:08,78,40
'2026-03-13 15:34:08,78,38
'2026-03-13 15:34:08,78,38
'2026-03-13 15:34:08,78,39
'2026-03-13 15:34:09,78,38
'2026-03-13 15:34:09,78,39
'2026-03-13 15:34:09,80,40
'2026-03-13 15:34:09,80,41
'2026-03-13 15:34:10,80,41
'2026-03-13 15:34:10,80,41
'2026-03-13 15:34:10,80,43
'2026-03-13 15:34:10,80,41
'2026-03-13 15:34:10,80,40
'2026-03-13 15:34:11,77,41
'2026-03-13 15:34:11,77,40
'2026-03-13 15:34:11,77,39
'2026-03-13 15:34:11,77,38
'2026-03-13 15:34:11,77,39
'2026-03-13 15:34:12,73,39
'2026-03-13 15:34:12,73,41
'2026-03-13 15:34:12,73,41
'2026-03-13 15:34:12,73,40
'2026-03-13 15:34:12,73,41
'2026-03-13 15:34:13,71,43
'2026-03-13 15:34:13,71,44
'2026-03-13 15:34:13,71,42
'2026-03-13 15:34:13,71,42
'2026-03-13 15:34:13,71,44
'2026-03-13 15:34:14,71,44
'2026-03-13 15:34:14,71,43
'2026-03-13 15:34:14,71,43
'2026-03-13 15:34:14,71,44
'2026-03-13 15:34:14,71,43
'2026-03-13 15:34:15,71,42
'2026-03-13 15:34:15,71,42
'2026-03-13 15:34:15,72,45
'2026-03-13 15:34:15,72,42
'2026-03-13 15:34:15,72,42
'2026-03-13 15:34:16,73,43
'2026-03-13 15:34:16,73,45
'2026-03-13 15:34:16,73,44
'2026-03-13 15:34:16,73,43
'2026-03-13 15:34:16,73,44
'2026-03-13 15:34:17,72,45
'2026-03-13 15:34:17,72,46
'2026-03-13 15:34:17,72,45
'2026-03-13 15:34:17,72,45
'2026-03-13 15:34:18,71,45
'2026-03-13 15:34:18,71,47
'2026-03-13 15:34:18,71,45
'2026-03-13 15:34:18,71,46
'2026-03-13 15:34:18,71,46
'2026-03-13 15:34:19,69,47
'2026-03-13 15:34:19,69,46
'2026-03-13 15:34:19,69,46
'2026-03-13 15:34:19,69,46
'2026-03-13 15:34:19,67,46
'2026-03-13 15:34:20,67,48
'2026-03-13 15:34:20,67,47
'2026-03-13 15:34:20,67,47
'2026-03-13 15:34:20,67,46
'2026-03-13 15:34:20,69,48
'2026-03-13 15:34:21,69,48
'2026-03-13 15:34:21,69,48
'2026-03-13 15:34:21,70,48
'2026-03-13 15:34:21,70,48
'2026-03-13 15:34:21,74,48
'2026-03-13 15:34:22,74,48
'2026-03-13 15:34:22,79,49
'2026-03-13 15:34:22,79,48
'2026-03-13 15:34:22,79,47
'2026-03-13 15:34:22,80,47
'2026-03-13 15:34:23,80,46
'2026-03-13 15:34:23,84,46
'2026-03-13 15:34:23,93,46
'2026-03-13 15:34:23,93,46
'2026-03-13 15:34:23,93,46
'2026-03-13 15:34:24,93,46
'2026-03-13 15:34:24,96,47
'2026-03-13 15:34:24,96,47
'2026-03-13 15:34:24,96,47
'2026-03-13 15:34:25,98,48
'2026-03-13 15:34:25,98,48
'2026-03-13 15:34:25,98,48
'2026-03-13 15:34:25,98,48
'2026-03-13 15:34:25,101,48
'2026-03-13 15:34:26,101,49
'2026-03-13 15:34:26,101,49
'2026-03-13 15:34:26,101,48
'2026-03-13 15:34:26,101,47
'2026-03-13 15:34:26,100,48
'2026-03-13 15:34:27,100,48
'2026-03-13 15:34:27,100,47
'2026-03-13 15:34:27,100,47
'2026-03-13 15:34:27,97,49
'2026-03-13 15:34:27,97,49
'2026-03-13 15:34:28,97,49
'2026-03-13 15:34:28,97,48
'2026-03-13 15:34:28,93,50
'2026-03-13 15:34:28,93,49
'2026-03-13 15:34:28,93,48
'2026-03-13 15:34:29,87,47
'2026-03-13 15:34:29,87,47
'2026-03-13 15:34:29,87,46
'2026-03-13 15:34:29,87,45
'2026-03-13 15:34:29,86,45
'2026-03-13 15:34:30,86,45
'2026-03-13 15:34:30,86,44
'2026-03-13 15:34:30,86,43
'2026-03-13 15:34:30,81,45
'2026-03-13 15:34:30,81,45
'2026-03-13 15:34:31,81,45
'2026-03-13 15:34:31,77,46
'2026-03-13 15:34:31,77,47
'2026-03-13 15:34:31,77,47
'2026-03-13 15:34:31,77,46
'2026-03-13 15:34:32,76,47
'2026-03-13 15:34:32,76,48
'2026-03-13 15:34:32,76,47
'2026-03-13 15:34:32,76,47
'2026-03-13 15:34:33,75,48
'2026-03-13 15:34:33,75,49
'2026-03-13 15:34:33,75,47
'2026-03-13 15:34:33,75,47
'2026-03-13 15:34:33,76,49
'2026-03-13 15:34:34,76,49
'2026-03-13 15:34:34,76,48
'2026-03-13 15:34:34,76,48
'2026-03-13 15:34:34,77,50
'2026-03-13 15:34:34,77,49
'2026-03-13 15:34:35,77,48
'2026-03-13 15:34:35,78,48
'2026-03-13 15:34:35,78,50
'2026-03-13 15:34:35,78,50
'2026-03-13 15:34:35,78,49
'2026-03-13 15:34:36,78,49
'2026-03-13 15:34:36,78,49
'2026-03-13 15:34:36,78,50
'2026-03-13 15:34:36,78,49
'2026-03-13 15:34:36,78,50
'2026-03-13 15:34:37,78,50
'2026-03-13 15:34:37,78,49
'2026-03-13 15:34:37,78,49
'2026-03-13 15:34:37,77,51
'2026-03-13 15:34:37,77,50
'2026-03-13 15:34:38,77,50
'2026-03-13 15:34:38,77,49
'2026-03-13 15:34:38,76,51
'2026-03-13 15:34:38,76,51
'2026-03-13 15:34:38,76,51
'2026-03-13 15:34:39,76,50
'2026-03-13 15:34:39,76,52
'2026-03-13 15:34:39,76,50
'2026-03-13 15:34:39,76,50
'2026-03-13 15:34:40,77,52
'2026-03-13 15:34:40,77,51
'2026-03-13 15:34:40,77,51
'2026-03-13 15:34:40,78,51
'2026-03-13 15:34:40,78,52
'2026-03-13 15:34:41,78,52
'2026-03-13 15:34:41,78,52
'2026-03-13 15:34:41,78,52
'2026-03-13 15:34:41,78,51
'2026-03-13 15:34:41,78,52
'2026-03-13 15:34:42,79,51
'2026-03-13 15:34:42,79,52
'2026-03-13 15:34:42,79,52
'2026-03-13 15:34:42,79,51
'2026-03-13 15:34:42,79,51
'2026-03-13 15:34:43,79,51
'2026-03-13 15:34:43,79,51
'2026-03-13 15:34:43,79,51
'2026-03-13 15:34:43,78,50
'2026-03-13 15:34:43,78,52
'2026-03-13 15:34:44,78,52
'2026-03-13 15:34:44,78,51
'2026-03-13 15:34:44,78,52
'2026-03-13 15:34:44,78,52
'2026-03-13 15:34:44,78,52
'2026-03-13 15:34:45,78,51
'2026-03-13 15:34:45,78,52
'2026-03-13 15:34:45,78,52
'2026-03-13 15:34:45,78,53
'2026-03-13 15:34:45,78,52
'2026-03-13 15:34:46,78,53
'2026-03-13 15:34:46,78,53
'2026-03-13 15:34:46,78,52
'2026-03-13 15:34:46,78,51
'2026-03-13 15:34:46,78,52
'2026-03-13 15:34:47,78,49
'2026-03-13 15:34:47,78,48
'2026-03-13 15:34:47,78,47
'2026-03-13 15:34:47,78,45
'2026-03-13 15:34:48,78,44
'2026-03-13 15:34:48,78,44
'2026-03-13 15:34:48,78,45
'2026-03-13 15:34:48,78,44
'2026-03-13 15:34:48,78,44
'2026-03-13 15:34:49,78,45
'2026-03-13 15:34:49,78,45
'2026-03-13 15:34:49,78,46
'2026-03-13 15:34:49,78,46
'2026-03-13 15:34:49,78,47
'2026-03-13 15:34:50,78,47
'2026-03-13 15:34:50,78,48
'2026-03-13 15:34:50,79,48
'2026-03-13 15:34:50,79,48
'2026-03-13 15:34:50,79,48
'2026-03-13 15:34:51,79,49
'2026-03-13 15:34:51,80,49
