Timestamp_Beijing,HR,GSR,HR_Baseline,GSR_Baseline
'2026-03-19 16:39:01,75,311,,
'2026-03-19 16:39:01,75,304,,
'2026-03-19 16:39:01,75,302,,
'2026-03-19 16:39:01,75,302,,
'2026-03-19 16:39:01,75,309,,
'2026-03-19 16:39:02,75,304,,
'2026-03-19 16:39:02,75,302,,
'2026-03-19 16:39:02,75,304,,
'2026-03-19 16:39:02,75,308,,
'2026-03-19 16:39:02,75,303,,
'2026-03-19 16:39:03,75,300,,
'2026-03-19 16:39:03,75,304,,
'2026-03-19 16:39:03,75,299,,
'2026-03-19 16:39:03,75,296,,
'2026-03-19 16:39:03,75,295,,
'2026-03-19 16:39:04,75,301,,
'2026-03-19 16:39:04,75,296,,
'2026-03-19 16:39:04,75,295,,
'2026-03-19 16:39:04,75,295,,
'2026-03-19 16:39:05,75,301,,
'2026-03-19 16:39:05,75,299,,
'2026-03-19 16:39:05,75,297,,
'2026-03-19 16:39:05,75,295,,
'2026-03-19 16:39:05,75,298,,
'2026-03-19 16:39:06,75,298,,
'2026-03-19 16:39:06,75,295,,
'2026-03-19 16:39:06,75,293,,
'2026-03-19 16:39:06,74,296,,
'2026-03-19 16:39:06,74,297,,
'2026-03-19 16:39:07,74,294,,
'2026-03-19 16:39:07,74,294,,
'2026-03-19 16:39:07,73,295,,
'2026-03-19 16:39:07,73,298,,
'2026-03-19 16:39:07,73,293,,
'2026-03-19 16:39:08,73,293,,
'2026-03-19 16:39:08,73,294,,
'2026-03-19 16:39:08,73,298,,
'2026-03-19 16:39:08,73,294,,
'2026-03-19 16:39:08,73,293,,
'2026-03-19 16:39:09,74,297,,
'2026-03-19 16:39:09,74,294,,
'2026-03-19 16:39:09,74,293,,
'2026-03-19 16:39:09,74,293,,
'2026-03-19 16:39:09,74,297,,
'2026-03-19 16:39:10,74,295,,
'2026-03-19 16:39:10,74,293,,
'2026-03-19 16:39:10,74,292,,
'2026-03-19 16:39:10,73,293,,
'2026-03-19 16:39:10,73,297,,
'2026-03-19 16:39:11,73,294,,
'2026-03-19 16:39:11,73,293,,
'2026-03-19 16:39:11,73,293,,
'2026-03-19 16:39:11,71,299,,
'2026-03-19 16:39:12,71,295,,
'2026-03-19 16:39:12,71,294,,
'2026-03-19 16:39:12,71,294,,
'2026-03-19 16:39:12,71,300,,
'2026-03-19 16:39:12,71,296,,
'2026-03-19 16:39:13,71,295,,
'2026-03-19 16:39:13,71,295,,
'2026-03-19 16:39:13,71,302,,
'2026-03-19 16:39:13,71,297,,
'2026-03-19 16:39:13,71,296,,
'2026-03-19 16:39:14,71,296,,
'2026-03-19 16:39:14,71,302,,
'2026-03-19 16:39:14,71,296,,
'2026-03-19 16:39:14,71,294,,
'2026-03-19 16:39:14,71,293,,
'2026-03-19 16:39:15,71,298,,
'2026-03-19 16:39:15,71,294,,
'2026-03-19 16:39:15,71,290,,
'2026-03-19 16:39:15,71,286,,
'2026-03-19 16:39:15,71,288,,
'2026-03-19 16:39:16,71,284,,
'2026-03-19 16:39:16,71,281,,
'2026-03-19 16:39:16,71,278,,
'2026-03-19 16:39:16,71,278,,
'2026-03-19 16:39:16,71,279,,
'2026-03-19 16:39:17,71,273,,
'2026-03-19 16:39:17,71,270,,
'2026-03-19 16:39:17,71,270,,
'2026-03-19 16:39:17,70,275,,
'2026-03-19 16:39:17,70,270,,
'2026-03-19 16:39:18,70,267,,
'2026-03-19 16:39:18,70,264,,
'2026-03-19 16:39:18,70,263,,
'2026-03-19 16:39:18,68,268,,
'2026-03-19 16:39:19,68,265,,
'2026-03-19 16:39:19,68,263,,
'2026-03-19 16:39:19,68,264,,
'2026-03-19 16:39:19,68,266,,
'2026-03-19 16:39:19,67,275,,
'2026-03-19 16:39:20,67,270,,
'2026-03-19 16:39:20,67,270,,
'2026-03-19 16:39:20,67,272,,
'2026-03-19 16:39:20,67,277,,
'2026-03-19 16:39:20,67,275,,
'2026-03-19 16:39:21,67,275,,
'2026-03-19 16:39:21,67,275,,
'2026-03-19 16:39:21,68,282,,
'2026-03-19 16:39:21,68,278,,
'2026-03-19 16:39:21,68,277,,
'2026-03-19 16:39:22,68,277,,
'2026-03-19 16:39:22,68,283,,
'2026-03-19 16:39:22,68,278,,
'2026-03-19 16:39:22,68,278,,
'2026-03-19 16:39:22,68,278,,
'2026-03-19 16:39:23,67,281,,
'2026-03-19 16:39:23,67,284,,
'2026-03-19 16:39:23,67,281,,
'2026-03-19 16:39:23,67,279,,
'2026-03-19 16:39:23,67,280,,
'2026-03-19 16:39:24,66,288,,
'2026-03-19 16:39:24,66,283,,
'2026-03-19 16:39:24,66,281,,
'2026-03-19 16:39:24,66,280,,
'2026-03-19 16:39:24,66,284,,
'2026-03-19 16:39:25,66,283,,
'2026-03-19 16:39:25,66,282,,
'2026-03-19 16:39:25,66,281,,
'2026-03-19 16:39:25,66,286,,
'2026-03-19 16:39:25,66,282,,
'2026-03-19 16:39:26,66,282,,
'2026-03-19 16:39:26,66,283,,
'2026-03-19 16:39:26,67,290,,
'2026-03-19 16:39:26,67,286,,
'2026-03-19 16:39:27,67,285,,
'2026-03-19 16:39:27,67,284,,
'2026-03-19 16:39:27,69,289,,
'2026-03-19 16:39:27,69,286,,
'2026-03-19 16:39:27,69,285,,
'2026-03-19 16:39:28,69,285,,
'2026-03-19 16:39:28,70,290,,
'2026-03-19 16:39:28,70,286,,
'2026-03-19 16:39:28,70,285,,
'2026-03-19 16:39:28,70,284,,
'2026-03-19 16:39:29,70,285,,
'2026-03-19 16:39:29,70,293,,
'2026-03-19 16:39:29,70,286,,
'2026-03-19 16:39:29,70,286,,
'2026-03-19 16:39:29,70,286,,
'2026-03-19 16:39:30,69,294,,
'2026-03-19 16:39:30,69,288,,
'2026-03-19 16:39:30,69,286,,
'2026-03-19 16:39:30,69,286,,
'2026-03-19 16:39:30,69,291,,
'2026-03-19 16:39:31,69,283,,
'2026-03-19 16:39:31,69,279,,
'2026-03-19 16:39:31,69,279,,
'2026-03-19 16:39:31,69,280,,
'2026-03-19 16:39:31,68,288,,
'2026-03-19 16:39:32,68,283,,
'2026-03-19 16:39:32,68,281,,
'2026-03-19 16:39:32,68,282,,
'2026-03-19 16:39:32,68,282,,
'2026-03-19 16:39:32,68,288,,
'2026-03-19 16:39:33,68,283,,
'2026-03-19 16:39:33,68,282,,
'2026-03-19 16:39:33,68,283,,
'2026-03-19 16:39:33,68,289,,
'2026-03-19 16:39:34,68,285,,
'2026-03-19 16:39:34,68,285,,
'2026-03-19 16:39:34,68,284,,
'2026-03-19 16:39:34,67,286,,
'2026-03-19 16:39:34,67,291,,
'2026-03-19 16:39:35,67,286,,
'2026-03-19 16:39:35,67,284,,
'2026-03-19 16:39:35,67,286,,
'2026-03-19 16:39:35,66,290,,
'2026-03-19 16:39:35,66,290,,
'2026-03-19 16:39:36,66,287,,
'2026-03-19 16:39:36,66,286,,
'2026-03-19 16:39:36,66,287,,
'2026-03-19 16:39:36,65,293,,
'2026-03-19 16:39:36,65,288,,
'2026-03-19 16:39:37,65,287,,
'2026-03-19 16:39:37,65,288,,
'2026-03-19 16:39:37,65,294,,
'2026-03-19 16:39:37,65,289,,
'2026-03-19 16:39:37,65,289,,
'2026-03-19 16:39:38,65,290,,
'2026-03-19 16:39:38,65,293,,
'2026-03-19 16:39:38,65,295,,
'2026-03-19 16:39:38,65,291,,
'2026-03-19 16:39:38,65,289,,
'2026-03-19 16:39:39,65,290,,
'2026-03-19 16:39:39,64,295,,
'2026-03-19 16:39:39,64,293,,
'2026-03-19 16:39:39,64,290,,
'2026-03-19 16:39:39,64,290,,
'2026-03-19 16:39:40,64,291,,
'2026-03-19 16:39:40,63,298,,
'2026-03-19 16:39:40,63,291,,
'2026-03-19 16:39:40,63,291,,
'2026-03-19 16:39:40,63,291,,
'2026-03-19 16:39:41,64,296,,
'2026-03-19 16:39:41,64,292,,
'2026-03-19 16:39:41,64,291,,
'2026-03-19 16:39:41,64,291,,
'2026-03-19 16:39:42,64,291,,
'2026-03-19 16:39:42,64,297,,
'2026-03-19 16:39:42,64,294,,
'2026-03-19 16:39:42,64,292,,
'2026-03-19 16:39:42,64,291,,
'2026-03-19 16:39:43,64,292,,
'2026-03-19 16:39:43,63,299,,
'2026-03-19 16:39:43,63,294,,
'2026-03-19 16:39:43,63,293,,
'2026-03-19 16:39:43,63,293,,
'2026-03-19 16:39:44,63,294,,
'2026-03-19 16:39:44,63,299,,
'2026-03-19 16:39:44,63,295,,
'2026-03-19 16:39:44,63,294,,
'2026-03-19 16:39:44,63,296,,
'2026-03-19 16:39:45,63,301,,
'2026-03-19 16:39:45,63,297,,
'2026-03-19 16:39:45,63,296,,
'2026-03-19 16:39:45,63,296,,
'2026-03-19 16:39:45,64,297,,
'2026-03-19 16:39:46,64,304,,
'2026-03-19 16:39:46,64,298,,
'2026-03-19 16:39:46,64,297,,
'2026-03-19 16:39:46,64,297,,
'2026-03-19 16:39:46,62,298,,
'2026-03-19 16:39:47,62,304,,
'2026-03-19 16:39:47,62,298,,
'2026-03-19 16:39:47,62,298,,
'2026-03-19 16:39:47,62,299,,
'2026-03-19 16:39:47,62,305,,
'2026-03-19 16:39:48,62,299,,
'2026-03-19 16:39:48,62,297,,
'2026-03-19 16:39:48,62,299,,
'2026-03-19 16:39:48,63,302,,
'2026-03-19 16:39:49,63,302,,
'2026-03-19 16:39:49,63,300,,
'2026-03-19 16:39:49,63,300,,
'2026-03-19 16:39:49,63,299,,
'2026-03-19 16:39:49,63,304,,
'2026-03-19 16:39:50,63,301,,
'2026-03-19 16:39:50,63,299,,
'2026-03-19 16:39:50,63,299,,
'2026-03-19 16:39:50,63,298,,
'2026-03-19 16:39:50,62,305,,
'2026-03-19 16:39:51,62,298,,
'2026-03-19 16:39:51,62,297,,
'2026-03-19 16:39:51,62,297,,
'2026-03-19 16:39:51,62,299,,
'2026-03-19 16:39:51,62,302,,
'2026-03-19 16:39:52,62,299,,
'2026-03-19 16:39:52,62,298,,
'2026-03-19 16:39:52,64,303,,
'2026-03-19 16:39:52,64,300,,
'2026-03-19 16:39:52,64,299,,
'2026-03-19 16:39:53,64,300,,
'2026-03-19 16:39:53,65,305,,
'2026-03-19 16:39:53,65,300,,
'2026-03-19 16:39:53,65,301,,
'2026-03-19 16:39:53,65,301,,
'2026-03-19 16:39:54,65,301,,
'2026-03-19 16:39:54,65,307,,
'2026-03-19 16:39:54,65,303,,
'2026-03-19 16:39:54,65,302,,
'2026-03-19 16:39:54,65,303,,
'2026-03-19 16:39:55,65,305,,
'2026-03-19 16:39:55,65,306,,
'2026-03-19 16:39:55,65,303,,
'2026-03-19 16:39:55,65,302,,
'2026-03-19 16:39:55,65,303,,
'2026-03-19 16:39:56,66,308,,
'2026-03-19 16:39:56,66,304,,
'2026-03-19 16:39:56,66,306,,
'2026-03-19 16:39:56,66,310,,
'2026-03-19 16:39:57,65,312,,
'2026-03-19 16:39:57,65,317,,
'2026-03-19 16:39:57,65,313,,
'2026-03-19 16:39:57,65,312,,
'2026-03-19 16:39:57,65,312,,
'2026-03-19 16:39:58,64,313,,
'2026-03-19 16:39:58,64,320,,
'2026-03-19 16:39:58,64,315,,
'2026-03-19 16:39:58,64,313,,
'2026-03-19 16:39:58,64,313,,
'2026-03-19 16:39:59,64,315,,
'2026-03-19 16:39:59,64,317,,
'2026-03-19 16:39:59,64,314,,
'2026-03-19 16:39:59,64,313,,
'2026-03-19 16:39:59,65,316,,
'2026-03-19 16:40:00,65,315,,
'2026-03-19 16:40:00,65,312,,
'2026-03-19 16:40:00,65,312,,
'2026-03-19 16:40:00,65,310,,
'2026-03-19 16:40:00,65,315,,
'2026-03-19 16:40:01,65,308,,
'2026-03-19 16:40:01,65,306,,
'2026-03-19 16:40:01,65,305,,
'2026-03-19 16:40:01,65,304,,
'2026-03-19 16:40:01,64,309,,
'2026-03-19 16:40:02,64,304,,
'2026-03-19 16:40:02,64,302,,
'2026-03-19 16:40:02,64,302,,
'2026-03-19 16:40:02,62,303,,
'2026-03-19 16:40:02,62,308,,
'2026-03-19 16:40:03,62,302,,
'2026-03-19 16:40:03,62,301,,
'2026-03-19 16:40:03,62,301,,
'2026-03-19 16:40:03,62,304,,
'2026-03-19 16:40:04,62,303,,
'2026-03-19 16:40:04,62,302,,
'2026-03-19 16:40:04,62,302,,
'2026-03-19 16:40:04,63,305,,
'2026-03-19 16:40:04,63,303,,
'2026-03-19 16:40:05,63,303,,
'2026-03-19 16:40:05,63,304,,
'2026-03-19 16:40:05,64,307,,
'2026-03-19 16:40:05,64,306,,
'2026-03-19 16:40:05,64,307,,
'2026-03-19 16:40:06,64,307,,
'2026-03-19 16:40:06,64,308,,
'2026-03-19 16:40:06,64,314,,
'2026-03-19 16:40:06,64,310,,
'2026-03-19 16:40:06,64,307,,
'2026-03-19 16:40:07,64,307,,
'2026-03-19 16:40:07,65,308,,
'2026-03-19 16:40:07,65,314,,
'2026-03-19 16:40:07,65,308,,
'2026-03-19 16:40:07,65,308,,
'2026-03-19 16:40:08,65,308,,
'2026-03-19 16:40:08,65,313,,
'2026-03-19 16:40:08,65,309,,
'2026-03-19 16:40:08,65,309,,
'2026-03-19 16:40:08,65,309,,
'2026-03-19 16:40:09,65,313,,
'2026-03-19 16:40:09,65,310,,
'2026-03-19 16:40:09,65,309,,
'2026-03-19 16:40:09,65,309,,
'2026-03-19 16:40:09,65,308,,
'2026-03-19 16:40:10,64,314,,
'2026-03-19 16:40:10,64,308,,
'2026-03-19 16:40:10,64,306,,
'2026-03-19 16:40:10,64,306,,
'2026-03-19 16:40:10,64,307,,
'2026-03-19 16:40:11,65,313,,
'2026-03-19 16:40:11,65,307,,
'2026-03-19 16:40:11,65,306,,
'2026-03-19 16:40:11,65,307,,
'2026-03-19 16:40:12,65,309,,
'2026-03-19 16:40:12,65,309,,
'2026-03-19 16:40:12,65,308,,
'2026-03-19 16:40:12,65,308,,
'2026-03-19 16:40:12,66,309,,
'2026-03-19 16:40:13,66,311,,
'2026-03-19 16:40:13,66,308,,
