participant_id,timestamp,t_rel_s,level,event,question_index_global,question_index_level,question_display,selected_answer,correct_answer,is_correct,rt_ms,level_time_left_s,question_time_left_s,accuracy_pct,note
P20260313_152956,2026-03-13T15:38:27.002,503.541,5,RESPONSE,149,4,7 × 6 ÷ 3 - 6 = ?,8,8,1,3228,102.674,,98.65,
P20260313_152956,2026-03-13T15:38:28.217,504.756,5,QUESTION_ONSET,150,5,11 × 10 ÷ 11 - 9 = ?,,1,,,101.46,10.0,98.65,
P20260313_152956,2026-03-13T15:38:30.540,507.078,5,RESPONSE,150,5,11 × 10 ÷ 11 - 9 = ?,1,1,1,2323,99.137,,98.66,
P20260313_152956,2026-03-13T15:38:31.746,508.285,5,QUESTION_ONSET,151,6,21 × 5 ÷ 21 + 1 = ?,,6,,,97.93,10.0,98.66,
P20260313_152956,2026-03-13T15:38:33.599,510.137,5,RESPONSE,151,6,21 × 5 ÷ 21 + 1 = ?,6,6,1,1852,96.078,,98.67,
P20260313_152956,2026-03-13T15:38:34.809,511.347,5,QUESTION_ONSET,152,7,1 × 5 ÷ 5 + 2 = ?,,3,,,94.868,9.998,98.67,
P20260313_152956,2026-03-13T15:38:36.755,513.293,5,RESPONSE,152,7,1 × 5 ÷ 5 + 2 = ?,3,3,1,1947,92.922,,98.68,
P20260313_152956,2026-03-13T15:38:37.963,514.502,5,QUESTION_ONSET,153,8,45 × 3 ÷ 27 + 0 = ?,,5,,,91.713,10.0,98.68,
P20260313_152956,2026-03-13T15:38:41.243,517.781,5,RESPONSE,153,8,45 × 3 ÷ 27 + 0 = ?,5,5,1,3279,88.434,,98.68,
P20260313_152956,2026-03-13T15:38:42.449,518.987,5,QUESTION_ONSET,154,9,4 × 6 ÷ 3 - 7 = ?,,1,,,87.228,10.0,98.68,
P20260313_152956,2026-03-13T15:38:44.892,521.43,5,RESPONSE,154,9,4 × 6 ÷ 3 - 7 = ?,1,1,1,2443,84.785,,98.69,
P20260313_152956,2026-03-13T15:38:46.099,522.637,5,QUESTION_ONSET,155,10,7 × 2 ÷ 2 - 5 = ?,,2,,,83.578,10.0,98.69,
P20260313_152956,2026-03-13T15:38:47.757,524.296,5,RESPONSE,155,10,7 × 2 ÷ 2 - 5 = ?,2,2,1,1659,81.919,,98.7,
P20260313_152956,2026-03-13T15:38:48.965,525.504,5,QUESTION_ONSET,156,11,1 × 46 ÷ 23 + 6 = ?,,8,,,80.711,10.0,98.7,
P20260313_152956,2026-03-13T15:38:50.912,527.451,5,RESPONSE,156,11,1 × 46 ÷ 23 + 6 = ?,8,8,1,1947,78.764,,98.71,
P20260313_152956,2026-03-13T15:38:52.124,528.662,5,QUESTION_ONSET,157,12,2 × 13 ÷ 26 + 2 = ?,,3,,,77.553,10.0,98.71,
P20260313_152956,2026-03-13T15:38:54.312,530.85,5,RESPONSE,157,12,2 × 13 ÷ 26 + 2 = ?,3,3,1,2188,75.365,,98.72,
P20260313_152956,2026-03-13T15:38:55.519,532.057,5,QUESTION_ONSET,158,13,50 × 4 ÷ 25 - 5 = ?,,3,,,74.158,10.0,98.72,
P20260313_152956,2026-03-13T15:38:57.834,534.372,5,RESPONSE,158,13,50 × 4 ÷ 25 - 5 = ?,3,3,1,2315,71.843,,98.73,
P20260313_152956,2026-03-13T15:38:59.051,535.589,5,QUESTION_ONSET,159,14,29 × 1 ÷ 29 + 0 = ?,,1,,,70.626,10.0,98.73,
P20260313_152956,2026-03-13T15:39:00.744,537.282,5,RESPONSE,159,14,29 × 1 ÷ 29 + 0 = ?,1,1,1,1693,68.933,,98.73,
P20260313_152956,2026-03-13T15:39:01.948,538.486,5,QUESTION_ONSET,160,15,14 × 4 ÷ 28 + 0 = ?,,2,,,67.729,10.0,98.73,
P20260313_152956,2026-03-13T15:39:07.936,544.474,5,RESPONSE,160,15,14 × 4 ÷ 28 + 0 = ?,2,2,1,5988,61.741,,98.74,
P20260313_152956,2026-03-13T15:39:09.141,545.68,5,QUESTION_ONSET,161,16,1 × 6 ÷ 3 + 3 = ?,,5,,,60.536,9.999,98.74,
P20260313_152956,2026-03-13T15:39:11.722,548.261,5,RESPONSE,161,16,1 × 6 ÷ 3 + 3 = ?,5,5,1,2582,57.954,,98.75,
P20260313_152956,2026-03-13T15:39:12.927,549.465,5,QUESTION_ONSET,162,17,8 × 15 ÷ 20 + 1 = ?,,7,,,56.75,9.999,98.75,
P20260313_152956,2026-03-13T15:39:22.045,558.583,5,RESPONSE,162,17,8 × 15 ÷ 20 + 1 = ?,7,7,1,9118,47.632,,98.76,
P20260313_152956,2026-03-13T15:39:23.257,559.795,5,QUESTION_ONSET,163,18,2 × 3 ÷ 2 + 2 = ?,,5,,,46.42,10.0,98.76,
P20260313_152956,2026-03-13T15:39:25.589,562.128,5,RESPONSE,163,18,2 × 3 ÷ 2 + 2 = ?,5,5,1,2332,44.087,,98.77,
P20260313_152956,2026-03-13T15:39:26.795,563.334,5,QUESTION_ONSET,164,19,2 × 29 ÷ 29 + 6 = ?,,8,,,42.881,9.999,98.77,
P20260313_152956,2026-03-13T15:39:28.530,565.069,5,RESPONSE,164,19,2 × 29 ÷ 29 + 6 = ?,8,8,1,1735,41.146,,98.77,
P20260313_152956,2026-03-13T15:39:29.737,566.275,5,QUESTION_ONSET,165,20,1 × 66 ÷ 22 + 3 = ?,,6,,,39.94,9.999,98.77,
P20260313_152956,2026-03-13T15:39:31.909,568.448,5,RESPONSE,165,20,1 × 66 ÷ 22 + 3 = ?,6,6,1,2173,37.768,,98.78,
P20260313_152956,2026-03-13T15:39:33.117,569.655,5,QUESTION_ONSET,166,21,17 × 3 ÷ 3 - 11 = ?,,6,,,36.56,10.0,98.78,
P20260313_152956,2026-03-13T15:39:34.863,571.401,5,RESPONSE,166,21,17 × 3 ÷ 3 - 11 = ?,6,6,1,1746,34.814,,98.79,
P20260313_152956,2026-03-13T15:39:36.068,572.607,5,QUESTION_ONSET,167,22,90 × 2 ÷ 12 - 15 = ?,,0,,,33.609,9.999,98.79,
P20260313_152956,2026-03-13T15:39:41.490,578.029,5,RESPONSE,167,22,90 × 2 ÷ 12 - 15 = ?,0,0,1,5422,28.187,,98.8,
P20260313_152956,2026-03-13T15:39:42.694,579.233,5,QUESTION_ONSET,168,23,1 × 19 ÷ 19 + 0 = ?,,1,,,26.982,9.999,98.8,
P20260313_152956,2026-03-13T15:39:44.239,580.778,5,RESPONSE,168,23,1 × 19 ÷ 19 + 0 = ?,1,1,1,1545,25.437,,98.8,
P20260313_152956,2026-03-13T15:39:45.443,581.982,5,QUESTION_ONSET,169,24,2 × 92 ÷ 23 - 5 = ?,,3,,,24.233,9.999,98.8,
P20260313_152956,2026-03-13T15:39:49.787,586.326,5,RESPONSE,169,24,2 × 92 ÷ 23 - 5 = ?,3,3,1,4345,19.889,,98.81,
P20260313_152956,2026-03-13T15:39:50.998,587.536,5,QUESTION_ONSET,170,25,2 × 29 ÷ 29 - 2 = ?,,0,,,18.679,10.0,98.81,
P20260313_152956,2026-03-13T15:39:52.621,589.16,5,RESPONSE,170,25,2 × 29 ÷ 29 - 2 = ?,0,0,1,1623,17.055,,98.82,
P20260313_152956,2026-03-13T15:39:53.827,590.365,5,QUESTION_ONSET,171,26,26 × 4 ÷ 4 - 17 = ?,,9,,,15.85,9.999,98.82,
P20260313_152956,2026-03-13T15:39:56.198,592.736,5,RESPONSE,171,26,26 × 4 ÷ 4 - 17 = ?,9,9,1,2371,13.479,,98.82,
P20260313_152956,2026-03-13T15:39:57.408,593.947,5,QUESTION_ONSET,172,27,42 × 1 ÷ 7 - 5 = ?,,1,,,12.269,9.999,98.82,
P20260313_152956,2026-03-13T15:40:00.052,596.59,5,RESPONSE,172,27,42 × 1 ÷ 7 - 5 = ?,1,1,1,2644,9.625,,98.83,
P20260313_152956,2026-03-13T15:40:01.259,597.797,5,QUESTION_ONSET,173,28,3 × 63 ÷ 27 - 1 = ?,,6,,,8.418,9.998,98.83,
P20260313_152956,2026-03-13T15:40:03.513,600.051,5,RESPONSE,173,28,3 × 63 ÷ 27 - 1 = ?,8,6,0,2255,6.164,,98.26,
P20260313_152956,2026-03-13T15:40:04.719,601.258,5,QUESTION_ONSET,174,29,1 × 26 ÷ 26 + 2 = ?,,3,,,4.957,10.0,98.26,
P20260313_152956,2026-03-13T15:40:06.914,603.452,5,RESPONSE,174,29,1 × 26 ÷ 26 + 2 = ?,3,3,1,2195,2.763,,98.27,
P20260313_152956,2026-03-13T15:40:08.117,604.655,5,QUESTION_ONSET,175,30,23 × 1 ÷ 23 + 1 = ?,,2,,,1.56,10.0,98.27,
P20260313_152956,2026-03-13T15:40:09.697,606.236,5,LEVEL_END,175,30,23 × 1 ÷ 23 + 1 = ?,,2,,,0.0,,98.27,level_5_accuracy_98.27
P20260313_152956,2026-03-13T15:40:09.698,606.237,,EXPERIMENT_END,175,30,23 × 1 ÷ 23 + 1 = ?,,2,,,0.0,,98.27,final_accuracy_98.27
P20260313_152956,2026-03-13T15:40:14.094,610.633,,WINDOW_CLOSED,175,30,23 × 1 ÷ 23 + 1 = ?,,2,,,0.0,,98.27,
