participant_id,timestamp,t_rel_s,level,event,question_index_global,question_index_level,question_display,selected_answer,correct_answer,is_correct,rt_ms,level_time_left_s,question_time_left_s,accuracy_pct,note
P20260322_181746,2026-03-22T18:27:06.903,557.915,5,RESPONSE,113,10,5 × 13 ÷ 13 - 0 = ?,5,5,1,3196,48.351,,95.45,
P20260322_181746,2026-03-22T18:27:08.113,559.125,5,QUESTION_ONSET,114,11,4 × 42 ÷ 6 - 20 = ?,,8,,,47.141,10.0,95.45,
P20260322_181746,2026-03-22T18:27:17.629,568.64,5,RESPONSE,114,11,4 × 42 ÷ 6 - 20 = ?,8,8,1,9515,37.626,,95.5,
P20260322_181746,2026-03-22T18:27:18.844,569.856,5,QUESTION_ONSET,115,12,4 × 11 ÷ 22 + 0 = ?,,2,,,36.41,9.999,95.5,
P20260322_181746,2026-03-22T18:27:22.196,573.208,5,RESPONSE,115,12,4 × 11 ÷ 22 + 0 = ?,2,2,1,3352,33.058,,95.54,
P20260322_181746,2026-03-22T18:27:23.403,574.414,5,QUESTION_ONSET,116,13,17 × 1 ÷ 17 + 8 = ?,,9,,,31.852,10.0,95.54,
P20260322_181746,2026-03-22T18:27:29.368,580.379,5,RESPONSE,116,13,17 × 1 ÷ 17 + 8 = ?,9,9,1,5965,25.887,,95.58,
P20260322_181746,2026-03-22T18:27:30.578,581.59,5,QUESTION_ONSET,117,14,14 × 5 ÷ 7 - 6 = ?,,4,,,24.676,10.0,95.58,
P20260322_181746,2026-03-22T18:27:40.663,591.675,5,TIMEOUT,117,14,14 × 5 ÷ 7 - 6 = ?,,4,0,10000,14.591,,94.74,
P20260322_181746,2026-03-22T18:27:41.865,592.876,5,QUESTION_ONSET,118,15,20 × 30 ÷ 24 - 16 = ?,,9,,,13.39,10.0,94.74,
P20260322_181746,2026-03-22T18:27:50.523,601.535,5,RESPONSE,118,15,20 × 30 ÷ 24 - 16 = ?,8,9,0,8659,4.731,,93.91,
P20260322_181746,2026-03-22T18:27:51.729,602.741,5,QUESTION_ONSET,119,16,4 × 4 ÷ 16 + 6 = ?,,7,,,3.526,10.0,93.91,
P20260322_181746,2026-03-22T18:27:54.874,605.886,5,RESPONSE,119,16,4 × 4 ÷ 16 + 6 = ?,7,7,1,3145,0.38,,93.97,
P20260322_181746,2026-03-22T18:27:55.332,606.344,5,LEVEL_END,119,16,4 × 4 ÷ 16 + 6 = ?,,7,,,0.0,,93.97,level_5_accuracy_93.97
P20260322_181746,2026-03-22T18:27:55.333,606.344,,EXPERIMENT_END,119,16,4 × 4 ÷ 16 + 6 = ?,,7,,,0.0,,93.97,final_accuracy_93.97
P20260322_181746,2026-03-22T18:27:57.494,608.506,,WINDOW_CLOSED,119,16,4 × 4 ÷ 16 + 6 = ?,,7,,,0.0,,93.97,
