participant_id,timestamp,t_rel_s,level,event,question_index_global,question_index_level,question_display,selected_answer,correct_answer,is_correct,rt_ms,level_time_left_s,question_time_left_s,accuracy_pct,note
P20260315_152722,2026-03-15T15:35:09.296,443.782,4,QUESTION_ONSET,112,14,1 × 8 + 5 - 4 = ?,,9,,,41.015,10.0,96.36,
P20260315_152722,2026-03-15T15:35:14.944,449.43,4,RESPONSE,112,14,1 × 8 + 5 - 4 = ?,9,9,1,5647,35.368,,96.4,
P20260315_152722,2026-03-15T15:35:16.155,450.641,4,QUESTION_ONSET,113,15,62 - 62 + 8 × 1 = ?,,8,,,34.156,10.0,96.4,
P20260315_152722,2026-03-15T15:35:19.947,454.432,4,RESPONSE,113,15,62 - 62 + 8 × 1 = ?,8,8,1,3791,30.365,,96.43,
P20260315_152722,2026-03-15T15:35:21.153,455.639,4,QUESTION_ONSET,114,16,3 - 7 × 1 + 4 = ?,,0,,,29.159,10.0,96.43,
P20260315_152722,2026-03-15T15:35:25.863,460.348,4,RESPONSE,114,16,3 - 7 × 1 + 4 = ?,0,0,1,4710,24.449,,96.46,
P20260315_152722,2026-03-15T15:35:27.083,461.569,4,QUESTION_ONSET,115,17,4 - 6 × 1 + 3 = ?,,1,,,23.229,10.0,96.46,
P20260315_152722,2026-03-15T15:35:33.451,467.937,4,RESPONSE,115,17,4 - 6 × 1 + 3 = ?,2,1,0,6368,16.861,,95.61,
P20260315_152722,2026-03-15T15:35:34.653,469.139,4,QUESTION_ONSET,116,18,22 - 3 × 6 + 0 = ?,,4,,,15.658,10.0,95.61,
P20260315_152722,2026-03-15T15:35:39.552,474.038,4,RESPONSE,116,18,22 - 3 × 6 + 0 = ?,4,4,1,4899,10.759,,95.65,
P20260315_152722,2026-03-15T15:35:40.758,475.244,4,QUESTION_ONSET,117,19,6 × 1 - 4 + 4 = ?,,6,,,9.553,10.0,95.65,
P20260315_152722,2026-03-15T15:35:44.133,478.619,4,RESPONSE,117,19,6 × 1 - 4 + 4 = ?,6,6,1,3375,6.178,,95.69,
P20260315_152722,2026-03-15T15:35:45.341,479.827,4,QUESTION_ONSET,118,20,8 × 1 - 3 = ?,,5,,,4.97,10.0,95.69,
P20260315_152722,2026-03-15T15:35:48.441,482.926,4,RESPONSE,118,20,8 × 1 - 3 = ?,5,5,1,3099,1.871,,95.73,
P20260315_152722,2026-03-15T15:35:49.648,484.134,4,QUESTION_ONSET,119,21,1 × 5 + 0 - 2 = ?,,3,,,0.663,9.999,95.73,
P20260315_152722,2026-03-15T15:35:50.377,484.862,4,LEVEL_END,119,21,1 × 5 + 0 - 2 = ?,,3,,,0.0,,95.73,level_4_accuracy_95.73
P20260315_152722,2026-03-15T15:35:51.884,486.37,5,LEVEL_START,119,0,1 × 5 + 0 - 2 = ?,,3,,,120.0,,95.73,level_5
P20260315_152722,2026-03-15T15:35:51.886,486.371,5,QUESTION_ONSET,120,1,12 × 4 ÷ 2 - 20 = ?,,4,,,119.999,9.999,95.73,
P20260315_152722,2026-03-15T15:36:01.397,495.882,5,RESPONSE,120,1,12 × 4 ÷ 2 - 20 = ?,4,4,1,9511,110.488,,95.76,
P20260315_152722,2026-03-15T15:36:02.599,497.085,5,QUESTION_ONSET,121,2,1 × 49 ÷ 7 - 1 = ?,,6,,,109.285,10.0,95.76,
P20260315_152722,2026-03-15T15:36:06.077,500.562,5,RESPONSE,121,2,1 × 49 ÷ 7 - 1 = ?,6,6,1,3477,105.808,,95.8,
P20260315_152722,2026-03-15T15:36:07.294,501.779,5,QUESTION_ONSET,122,3,18 × 7 ÷ 18 - 6 = ?,,1,,,104.591,10.0,95.8,
P20260315_152722,2026-03-15T15:36:12.422,506.908,5,RESPONSE,122,3,18 × 7 ÷ 18 - 6 = ?,1,1,1,5128,99.462,,95.83,
P20260315_152722,2026-03-15T15:36:13.626,508.112,5,QUESTION_ONSET,123,4,17 × 3 ÷ 17 + 0 = ?,,3,,,98.258,10.0,95.83,
P20260315_152722,2026-03-15T15:36:17.034,511.519,5,RESPONSE,123,4,17 × 3 ÷ 17 + 0 = ?,3,3,1,3407,94.851,,95.87,
P20260315_152722,2026-03-15T15:36:18.236,512.722,5,QUESTION_ONSET,124,5,12 × 44 ÷ 24 - 15 = ?,,7,,,93.649,9.999,95.87,
P20260315_152722,2026-03-15T15:36:22.733,517.219,5,RESPONSE,124,5,12 × 44 ÷ 24 - 15 = ?,9,7,0,4498,89.151,,95.08,
P20260315_152722,2026-03-15T15:36:23.936,518.421,5,QUESTION_ONSET,125,6,4 × 10 ÷ 10 + 0 = ?,,4,,,87.949,9.999,95.08,
P20260315_152722,2026-03-15T15:36:26.737,521.223,5,RESPONSE,125,6,4 × 10 ÷ 10 + 0 = ?,4,4,1,2802,85.147,,95.12,
P20260315_152722,2026-03-15T15:36:27.939,522.425,5,QUESTION_ONSET,126,7,14 × 1 ÷ 14 + 2 = ?,,3,,,83.945,9.999,95.12,
P20260315_152722,2026-03-15T15:36:31.879,526.365,5,RESPONSE,126,7,14 × 1 ÷ 14 + 2 = ?,2,3,0,3940,80.005,,94.35,
P20260315_152722,2026-03-15T15:36:33.082,527.567,5,QUESTION_ONSET,127,8,16 × 3 ÷ 24 + 0 = ?,,2,,,78.803,10.0,94.35,
P20260315_152722,2026-03-15T15:36:39.634,534.12,5,RESPONSE,127,8,16 × 3 ÷ 24 + 0 = ?,2,2,1,6553,72.25,,94.4,
P20260315_152722,2026-03-15T15:36:40.841,535.327,5,QUESTION_ONSET,128,9,2 × 85 ÷ 10 - 16 = ?,,1,,,71.043,9.999,94.4,
P20260315_152722,2026-03-15T15:36:46.122,540.608,5,RESPONSE,128,9,2 × 85 ÷ 10 - 16 = ?,0,1,0,5281,65.762,,93.65,
P20260315_152722,2026-03-15T15:36:47.326,541.812,5,QUESTION_ONSET,129,10,91 × 3 ÷ 21 - 7 = ?,,6,,,64.558,9.999,93.65,
P20260315_152722,2026-03-15T15:36:57.407,551.893,5,TIMEOUT,129,10,91 × 3 ÷ 21 - 7 = ?,,6,0,10000,54.477,,92.91,
P20260315_152722,2026-03-15T15:36:58.617,553.103,5,QUESTION_ONSET,130,11,36 × 7 ÷ 28 + 0 = ?,,9,,,53.267,9.999,92.91,
P20260315_152722,2026-03-15T15:37:08.682,563.168,5,TIMEOUT,130,11,36 × 7 ÷ 28 + 0 = ?,,9,0,10000,43.202,,92.19,
P20260315_152722,2026-03-15T15:37:09.884,564.369,5,QUESTION_ONSET,131,12,2 × 80 ÷ 8 - 11 = ?,,9,,,42.001,10.0,92.19,
P20260315_152722,2026-03-15T15:37:14.446,568.932,5,RESPONSE,131,12,2 × 80 ÷ 8 - 11 = ?,9,9,1,4562,37.438,,92.25,
P20260315_152722,2026-03-15T15:37:15.648,570.134,5,QUESTION_ONSET,132,13,12 × 2 ÷ 8 + 0 = ?,,3,,,36.236,10.0,92.25,
P20260315_152722,2026-03-15T15:37:18.946,573.432,5,RESPONSE,132,13,12 × 2 ÷ 8 + 0 = ?,3,3,1,3298,32.938,,92.31,
P20260315_152722,2026-03-15T15:37:20.151,574.637,5,QUESTION_ONSET,133,14,7 × 81 ÷ 27 - 19 = ?,,2,,,31.733,10.0,92.31,
P20260315_152722,2026-03-15T15:37:25.290,579.776,5,RESPONSE,133,14,7 × 81 ÷ 27 - 19 = ?,2,2,1,5139,26.594,,92.37,
P20260315_152722,2026-03-15T15:37:26.492,580.978,5,QUESTION_ONSET,134,15,10 × 5 ÷ 10 - 3 = ?,,2,,,25.392,9.999,92.37,
P20260315_152722,2026-03-15T15:37:29.356,583.842,5,RESPONSE,134,15,10 × 5 ÷ 10 - 3 = ?,2,2,1,2864,22.528,,92.42,
P20260315_152722,2026-03-15T15:37:30.562,585.048,5,QUESTION_ONSET,135,16,46 × 1 ÷ 23 + 0 = ?,,2,,,21.322,9.999,92.42,
P20260315_152722,2026-03-15T15:37:35.063,589.549,5,RESPONSE,135,16,46 × 1 ÷ 23 + 0 = ?,2,2,1,4501,16.821,,92.48,
P20260315_152722,2026-03-15T15:37:36.273,590.759,5,QUESTION_ONSET,136,17,60 × 8 ÷ 24 - 14 = ?,,6,,,15.611,10.0,92.48,
P20260315_152722,2026-03-15T15:37:41.537,596.023,5,RESPONSE,136,17,60 × 8 ÷ 24 - 14 = ?,6,6,1,5264,10.347,,92.54,
P20260315_152722,2026-03-15T15:37:42.750,597.236,5,QUESTION_ONSET,137,18,16 × 4 ÷ 16 - 2 = ?,,2,,,9.134,10.0,92.54,
P20260315_152722,2026-03-15T15:37:47.224,601.709,5,RESPONSE,137,18,16 × 4 ÷ 16 - 2 = ?,2,2,1,4473,4.661,,92.59,
P20260315_152722,2026-03-15T15:37:48.430,602.916,5,QUESTION_ONSET,138,19,3 × 78 ÷ 18 - 13 = ?,,0,,,3.454,9.999,92.59,
P20260315_152722,2026-03-15T15:37:51.892,606.378,5,LEVEL_END,138,19,3 × 78 ÷ 18 - 13 = ?,,0,,,0.0,,92.59,level_5_accuracy_92.59
P20260315_152722,2026-03-15T15:37:51.893,606.379,,EXPERIMENT_END,138,19,3 × 78 ÷ 18 - 13 = ?,,0,,,0.0,,92.59,final_accuracy_92.59
P20260315_152722,2026-03-15T15:37:56.903,611.389,,WINDOW_CLOSED,138,19,3 × 78 ÷ 18 - 13 = ?,,0,,,0.0,,92.59,
