participant_id,timestamp,t_rel_s,level,event,question_index_global,question_index_level,question_display,selected_answer,correct_answer,is_correct,rt_ms,level_time_left_s,question_time_left_s,accuracy_pct,note
P20260319_164255,2026-03-19T16:50:36.553,448.337,4,QUESTION_ONSET,119,19,9 × 1 - 4 = ?,,5,,,36.356,9.999,98.28,
P20260319_164255,2026-03-19T16:50:39.319,451.104,4,RESPONSE,119,19,9 × 1 - 4 = ?,5,5,1,2767,33.59,,98.29,
P20260319_164255,2026-03-19T16:50:40.529,452.314,4,QUESTION_ONSET,120,20,3 × 4 - 3 = ?,,9,,,32.38,9.999,98.29,
P20260319_164255,2026-03-19T16:50:43.415,455.199,4,RESPONSE,120,20,3 × 4 - 3 = ?,9,9,1,2886,29.494,,98.31,
P20260319_164255,2026-03-19T16:50:44.618,456.403,4,QUESTION_ONSET,121,21,3 × 1 - 6 + 12 = ?,,9,,,28.291,10.0,98.31,
P20260319_164255,2026-03-19T16:50:49.406,461.191,4,RESPONSE,121,21,3 × 1 - 6 + 12 = ?,9,9,1,4788,23.502,,98.32,
P20260319_164255,2026-03-19T16:50:50.623,462.407,4,QUESTION_ONSET,122,22,6 + 14 - 7 × 2 = ?,,6,,,22.286,9.999,98.32,
P20260319_164255,2026-03-19T16:50:53.523,465.308,4,RESPONSE,122,22,6 + 14 - 7 × 2 = ?,6,6,1,2900,19.386,,98.33,
P20260319_164255,2026-03-19T16:50:54.734,466.518,4,QUESTION_ONSET,123,23,1 × 4 - 9 + 9 = ?,,4,,,18.175,9.999,98.33,
P20260319_164255,2026-03-19T16:50:58.437,470.222,4,RESPONSE,123,23,1 × 4 - 9 + 9 = ?,4,4,1,3703,14.472,,98.35,
P20260319_164255,2026-03-19T16:50:59.639,471.424,4,QUESTION_ONSET,124,24,6 - 3 + 2 × 2 = ?,,7,,,13.27,10.0,98.35,
P20260319_164255,2026-03-19T16:51:03.051,474.836,4,RESPONSE,124,24,6 - 3 + 2 × 2 = ?,7,7,1,3412,9.857,,98.36,
P20260319_164255,2026-03-19T16:51:04.262,476.046,4,QUESTION_ONSET,125,25,21 × 1 - 20 + 8 = ?,,9,,,8.647,9.999,98.36,
P20260319_164255,2026-03-19T16:51:07.272,479.057,4,RESPONSE,125,25,21 × 1 - 20 + 8 = ?,9,9,1,3011,5.637,,98.37,
P20260319_164255,2026-03-19T16:51:08.485,480.27,4,QUESTION_ONSET,126,26,2 - 5 + 2 × 3 = ?,,3,,,4.424,9.999,98.37,
P20260319_164255,2026-03-19T16:51:12.569,484.353,4,RESPONSE,126,26,2 - 5 + 2 × 3 = ?,3,3,1,4084,0.34,,98.39,
P20260319_164255,2026-03-19T16:51:12.927,484.711,4,LEVEL_END,126,26,2 - 5 + 2 × 3 = ?,,3,,,0.0,,98.39,level_4_accuracy_98.39
P20260319_164255,2026-03-19T16:51:14.436,486.22,5,LEVEL_START,126,0,2 - 5 + 2 × 3 = ?,,3,,,120.0,,98.39,level_5
P20260319_164255,2026-03-19T16:51:14.438,486.222,5,QUESTION_ONSET,127,1,1 × 48 ÷ 12 + 5 = ?,,9,,,119.998,9.999,98.39,
P20260319_164255,2026-03-19T16:51:17.768,489.553,5,RESPONSE,127,1,1 × 48 ÷ 12 + 5 = ?,9,9,1,3331,116.667,,98.4,
P20260319_164255,2026-03-19T16:51:18.982,490.766,5,QUESTION_ONSET,128,2,68 × 4 ÷ 17 - 16 = ?,,0,,,115.454,9.999,98.4,
P20260319_164255,2026-03-19T16:51:23.578,495.362,5,RESPONSE,128,2,68 × 4 ÷ 17 - 16 = ?,0,0,1,4596,110.858,,98.41,
P20260319_164255,2026-03-19T16:51:24.780,496.565,5,QUESTION_ONSET,129,3,42 × 7 ÷ 14 - 20 = ?,,1,,,109.655,9.999,98.41,
P20260319_164255,2026-03-19T16:51:28.910,500.694,5,RESPONSE,129,3,42 × 7 ÷ 14 - 20 = ?,1,1,1,4129,105.526,,98.43,
P20260319_164255,2026-03-19T16:51:30.123,501.908,5,QUESTION_ONSET,130,4,10 × 3 ÷ 10 + 3 = ?,,6,,,104.312,9.999,98.43,
P20260319_164255,2026-03-19T16:51:35.018,506.802,5,RESPONSE,130,4,10 × 3 ÷ 10 + 3 = ?,6,6,1,4895,99.418,,98.44,
P20260319_164255,2026-03-19T16:51:36.229,508.014,5,QUESTION_ONSET,131,5,15 × 9 ÷ 27 - 4 = ?,,1,,,98.206,10.0,98.44,
P20260319_164255,2026-03-19T16:51:40.527,512.311,5,RESPONSE,131,5,15 × 9 ÷ 27 - 4 = ?,1,1,1,4297,93.909,,98.45,
P20260319_164255,2026-03-19T16:51:41.742,513.526,5,QUESTION_ONSET,132,6,2 × 46 ÷ 23 + 1 = ?,,5,,,92.694,9.999,98.45,
P20260319_164255,2026-03-19T16:51:44.925,516.709,5,RESPONSE,132,6,2 × 46 ÷ 23 + 1 = ?,5,5,1,3183,89.511,,98.46,
P20260319_164255,2026-03-19T16:51:46.138,517.923,5,QUESTION_ONSET,133,7,45 × 3 ÷ 27 + 3 = ?,,8,,,88.297,9.999,98.46,
P20260319_164255,2026-03-19T16:51:53.336,525.121,5,RESPONSE,133,7,45 × 3 ÷ 27 + 3 = ?,8,8,1,7198,81.099,,98.47,
P20260319_164255,2026-03-19T16:51:54.550,526.334,5,QUESTION_ONSET,134,8,1 × 98 ÷ 14 - 3 = ?,,4,,,79.886,9.999,98.47,
P20260319_164255,2026-03-19T16:51:59.739,531.523,5,RESPONSE,134,8,1 × 98 ÷ 14 - 3 = ?,4,4,1,5189,74.697,,98.48,
P20260319_164255,2026-03-19T16:52:00.945,532.73,5,QUESTION_ONSET,135,9,7 × 1 ÷ 7 + 2 = ?,,3,,,73.49,9.999,98.48,
P20260319_164255,2026-03-19T16:52:03.163,534.948,5,RESPONSE,135,9,7 × 1 ÷ 7 + 2 = ?,3,3,1,2218,71.272,,98.5,
P20260319_164255,2026-03-19T16:52:04.369,536.153,5,QUESTION_ONSET,136,10,7 × 23 ÷ 23 + 2 = ?,,9,,,70.067,9.999,98.5,
P20260319_164255,2026-03-19T16:52:06.479,538.264,5,RESPONSE,136,10,7 × 23 ÷ 23 + 2 = ?,9,9,1,2111,67.956,,98.51,
P20260319_164255,2026-03-19T16:52:07.697,539.481,5,QUESTION_ONSET,137,11,2 × 2 ÷ 2 + 0 = ?,,2,,,66.739,9.999,98.51,
P20260319_164255,2026-03-19T16:52:10.624,542.408,5,RESPONSE,137,11,2 × 2 ÷ 2 + 0 = ?,1,2,0,2927,63.812,,97.78,
P20260319_164255,2026-03-19T16:52:11.828,543.613,5,QUESTION_ONSET,138,12,27 × 4 ÷ 6 - 17 = ?,,1,,,62.607,9.999,97.78,
P20260319_164255,2026-03-19T16:52:20.262,552.047,5,RESPONSE,138,12,27 × 4 ÷ 6 - 17 = ?,0,1,0,8434,54.173,,97.06,
P20260319_164255,2026-03-19T16:52:21.464,553.248,5,QUESTION_ONSET,139,13,54 × 2 ÷ 9 - 7 = ?,,5,,,52.971,10.0,97.06,
P20260319_164255,2026-03-19T16:52:31.498,563.282,5,TIMEOUT,139,13,54 × 2 ÷ 9 - 7 = ?,,5,0,10000,42.938,,96.35,
P20260319_164255,2026-03-19T16:52:32.705,564.489,5,QUESTION_ONSET,140,14,10 × 8 ÷ 4 - 11 = ?,,9,,,41.73,9.999,96.35,
P20260319_164255,2026-03-19T16:52:36.675,568.46,5,RESPONSE,140,14,10 × 8 ÷ 4 - 11 = ?,9,9,1,3971,37.76,,96.38,
P20260319_164255,2026-03-19T16:52:37.879,569.663,5,QUESTION_ONSET,141,15,25 × 3 ÷ 25 + 0 = ?,,3,,,36.557,10.0,96.38,
P20260319_164255,2026-03-19T16:52:40.384,572.168,5,RESPONSE,141,15,25 × 3 ÷ 25 + 0 = ?,3,3,1,2504,34.052,,96.4,
P20260319_164255,2026-03-19T16:52:41.601,573.385,5,QUESTION_ONSET,142,16,5 × 50 ÷ 10 - 19 = ?,,6,,,32.835,9.999,96.4,
P20260319_164255,2026-03-19T16:52:44.965,576.75,5,RESPONSE,142,16,5 × 50 ÷ 10 - 19 = ?,6,6,1,3364,29.47,,96.43,
P20260319_164255,2026-03-19T16:52:46.168,577.953,5,QUESTION_ONSET,143,17,4 × 2 ÷ 2 + 0 = ?,,4,,,28.267,9.999,96.43,
P20260319_164255,2026-03-19T16:52:49.264,581.049,5,RESPONSE,143,17,4 × 2 ÷ 2 + 0 = ?,4,4,1,3096,25.171,,96.45,
P20260319_164255,2026-03-19T16:52:50.467,582.251,5,QUESTION_ONSET,144,18,2 × 24 ÷ 12 + 0 = ?,,4,,,23.969,10.0,96.45,
P20260319_164255,2026-03-19T16:52:52.533,584.317,5,RESPONSE,144,18,2 × 24 ÷ 12 + 0 = ?,4,4,1,2066,21.902,,96.48,
P20260319_164255,2026-03-19T16:52:53.742,585.527,5,QUESTION_ONSET,145,19,8 × 6 ÷ 16 + 5 = ?,,8,,,20.693,10.0,96.48,
P20260319_164255,2026-03-19T16:52:57.150,588.934,5,RESPONSE,145,19,8 × 6 ÷ 16 + 5 = ?,8,8,1,3407,17.286,,96.5,
P20260319_164255,2026-03-19T16:52:58.361,590.145,5,QUESTION_ONSET,146,20,26 × 1 ÷ 2 - 5 = ?,,8,,,16.075,10.0,96.5,
P20260319_164255,2026-03-19T16:53:02.183,593.967,5,RESPONSE,146,20,26 × 1 ÷ 2 - 5 = ?,8,8,1,3822,12.253,,96.53,
P20260319_164255,2026-03-19T16:53:03.384,595.169,5,QUESTION_ONSET,147,21,2 × 19 ÷ 19 + 3 = ?,,5,,,11.051,10.0,96.53,
P20260319_164255,2026-03-19T16:53:05.599,597.383,5,RESPONSE,147,21,2 × 19 ÷ 19 + 3 = ?,5,5,1,2214,8.837,,96.55,
P20260319_164255,2026-03-19T16:53:06.812,598.596,5,QUESTION_ONSET,148,22,3 × 35 ÷ 15 - 2 = ?,,5,,,7.624,10.0,96.55,
P20260319_164255,2026-03-19T16:53:11.858,603.643,5,RESPONSE,148,22,3 × 35 ÷ 15 - 2 = ?,5,5,1,5047,2.577,,96.58,
P20260319_164255,2026-03-19T16:53:13.060,604.844,5,QUESTION_ONSET,149,23,36 × 6 ÷ 18 - 11 = ?,,1,,,1.376,10.0,96.58,
P20260319_164255,2026-03-19T16:53:14.521,606.305,5,LEVEL_END,149,23,36 × 6 ÷ 18 - 11 = ?,,1,,,0.0,,96.58,level_5_accuracy_96.58
P20260319_164255,2026-03-19T16:53:14.522,606.306,,EXPERIMENT_END,149,23,36 × 6 ÷ 18 - 11 = ?,,1,,,0.0,,96.58,final_accuracy_96.58
P20260319_164255,2026-03-19T16:53:22.765,614.549,,WINDOW_CLOSED,149,23,36 × 6 ÷ 18 - 11 = ?,,1,,,0.0,,96.58,
