Timestamp_Beijing,HR,GSR
'2026-03-15 14:34:20,121,152
'2026-03-15 14:34:20,121,139
'2026-03-15 14:34:20,121,186
'2026-03-15 14:34:20,129,154
'2026-03-15 14:34:21,129,136
'2026-03-15 14:34:21,139,180
'2026-03-15 14:34:21,139,145
'2026-03-15 14:34:21,139,133
'2026-03-15 14:34:21,139,170
'2026-03-15 14:34:22,139,143
'2026-03-15 14:34:22,139,137
'2026-03-15 14:34:22,141,165
'2026-03-15 14:34:22,141,143
'2026-03-15 14:34:22,141,139
'2026-03-15 14:34:23,141,172
'2026-03-15 14:34:23,141,148
'2026-03-15 14:34:23,141,142
'2026-03-15 14:34:23,141,188
'2026-03-15 14:34:24,149,162
'2026-03-15 14:34:24,149,148
'2026-03-15 14:34:24,151,193
'2026-03-15 14:34:24,151,167
'2026-03-15 14:34:24,151,146
'2026-03-15 14:34:25,149,182
'2026-03-15 14:34:25,149,161
'2026-03-15 14:34:25,149,145
'2026-03-15 14:34:25,136,167
'2026-03-15 14:34:25,136,165
'2026-03-15 14:34:26,136,149
'2026-03-15 14:34:26,138,171
'2026-03-15 14:34:26,138,156
'2026-03-15 14:34:26,138,146
'2026-03-15 14:34:26,138,177
'2026-03-15 14:34:27,138,156
'2026-03-15 14:34:27,138,142
'2026-03-15 14:34:27,138,182
'2026-03-15 14:34:27,138,153
'2026-03-15 14:34:27,138,137
'2026-03-15 14:34:28,130,176
'2026-03-15 14:34:28,130,148
'2026-03-15 14:34:28,130,136
'2026-03-15 14:34:28,120,170
'2026-03-15 14:34:28,120,146
'2026-03-15 14:34:29,120,139
'2026-03-15 14:34:29,114,177
'2026-03-15 14:34:29,114,148
'2026-03-15 14:34:29,112,144
'2026-03-15 14:34:29,112,182
'2026-03-15 14:34:30,112,156
'2026-03-15 14:34:30,110,139
'2026-03-15 14:34:30,110,187
'2026-03-15 14:34:30,110,151
'2026-03-15 14:34:31,111,140
'2026-03-15 14:34:31,111,187
'2026-03-15 14:34:31,111,146
'2026-03-15 14:34:31,111,131
'2026-03-15 14:34:31,110,172
'2026-03-15 14:34:32,110,141
'2026-03-15 14:34:32,110,130
'2026-03-15 14:34:32,108,170
'2026-03-15 14:34:32,108,143
'2026-03-15 14:34:32,108,136
'2026-03-15 14:34:33,108,170
'2026-03-15 14:34:33,108,146
'2026-03-15 14:34:33,108,140
'2026-03-15 14:34:33,108,179
'2026-03-15 14:34:33,108,153
'2026-03-15 14:34:34,108,146
'2026-03-15 14:34:34,108,185
'2026-03-15 14:34:34,108,166
'2026-03-15 14:34:34,113,153
'2026-03-15 14:34:34,114,174
'2026-03-15 14:34:35,114,182
'2026-03-15 14:34:35,114,154
'2026-03-15 14:34:35,106,149
'2026-03-15 14:34:35,106,194
'2026-03-15 14:34:35,106,157
'2026-03-15 14:34:36,104,147
'2026-03-15 14:34:36,104,184
'2026-03-15 14:34:36,104,152
'2026-03-15 14:34:36,104,148
'2026-03-15 14:34:36,104,192
'2026-03-15 14:34:37,104,153
'2026-03-15 14:34:37,105,146
'2026-03-15 14:34:37,105,182
'2026-03-15 14:34:37,105,147
'2026-03-15 14:34:38,105,135
'2026-03-15 14:34:38,105,173
'2026-03-15 14:34:38,105,141
'2026-03-15 14:34:38,105,132
'2026-03-15 14:34:38,105,166
'2026-03-15 14:34:39,105,145
'2026-03-15 14:34:39,106,142
'2026-03-15 14:34:39,106,166
'2026-03-15 14:34:39,106,149
'2026-03-15 14:34:39,106,159
'2026-03-15 14:34:40,106,178
'2026-03-15 14:34:40,106,157
'2026-03-15 14:34:40,103,174
'2026-03-15 14:34:40,103,193
'2026-03-15 14:34:40,103,158
'2026-03-15 14:34:41,97,170
'2026-03-15 14:34:41,97,198
'2026-03-15 14:34:41,97,154
'2026-03-15 14:34:41,97,144
'2026-03-15 14:34:41,97,194
'2026-03-15 14:34:42,97,151
'2026-03-15 14:34:42,97,132
'2026-03-15 14:34:42,97,181
'2026-03-15 14:34:42,97,142
'2026-03-15 14:34:42,97,140
'2026-03-15 14:34:43,97,187
'2026-03-15 14:34:43,97,144
'2026-03-15 14:34:43,98,156
'2026-03-15 14:34:43,98,162
'2026-03-15 14:34:43,98,140
'2026-03-15 14:34:44,99,169
'2026-03-15 14:34:44,99,151
'2026-03-15 14:34:44,99,138
'2026-03-15 14:34:44,99,169
'2026-03-15 14:34:44,99,157
'2026-03-15 14:34:45,99,144
'2026-03-15 14:34:45,97,151
'2026-03-15 14:34:45,97,187
'2026-03-15 14:34:45,97,153
'2026-03-15 14:34:46,97,137
'2026-03-15 14:34:46,96,189
'2026-03-15 14:34:46,96,170
'2026-03-15 14:34:46,96,141
'2026-03-15 14:34:46,93,158
'2026-03-15 14:34:47,93,187
'2026-03-15 14:34:47,93,149
'2026-03-15 14:34:47,93,132
'2026-03-15 14:34:47,92,188
'2026-03-15 14:34:47,92,149
'2026-03-15 14:34:48,92,135
'2026-03-15 14:34:48,93,187
'2026-03-15 14:34:48,93,148
'2026-03-15 14:34:48,93,138
'2026-03-15 14:34:48,93,188
'2026-03-15 14:34:49,93,159
'2026-03-15 14:34:49,93,138
'2026-03-15 14:34:49,93,189
'2026-03-15 14:34:49,93,153
'2026-03-15 14:34:49,93,136
'2026-03-15 14:34:50,92,185
'2026-03-15 14:34:50,92,160
'2026-03-15 14:34:50,92,138
'2026-03-15 14:34:50,91,174
'2026-03-15 14:34:50,91,158
'2026-03-15 14:34:51,91,143
'2026-03-15 14:34:51,90,149
'2026-03-15 14:34:51,90,176
'2026-03-15 14:34:51,90,149
'2026-03-15 14:34:51,90,140
'2026-03-15 14:34:52,90,187
'2026-03-15 14:34:52,90,154
'2026-03-15 14:34:52,90,140
'2026-03-15 14:34:52,91,186
'2026-03-15 14:34:53,91,161
'2026-03-15 14:34:53,91,141
'2026-03-15 14:34:53,92,176
'2026-03-15 14:34:53,92,166
'2026-03-15 14:34:53,92,136
'2026-03-15 14:34:54,92,136
'2026-03-15 14:34:54,92,183
'2026-03-15 14:34:54,92,148
'2026-03-15 14:34:54,92,129
'2026-03-15 14:34:54,90,154
'2026-03-15 14:34:55,90,167
'2026-03-15 14:34:55,90,140
'2026-03-15 14:34:55,90,128
'2026-03-15 14:34:55,88,173
'2026-03-15 14:34:55,88,145
'2026-03-15 14:34:56,88,135
'2026-03-15 14:34:56,87,161
'2026-03-15 14:34:56,87,163
'2026-03-15 14:34:56,87,145
'2026-03-15 14:34:56,87,159
'2026-03-15 14:34:57,87,178
'2026-03-15 14:34:57,87,150
'2026-03-15 14:34:57,87,153
'2026-03-15 14:34:57,87,188
'2026-03-15 14:34:57,87,151
'2026-03-15 14:34:58,88,137
'2026-03-15 14:34:58,88,185
'2026-03-15 14:34:58,88,156
'2026-03-15 14:34:58,88,135
'2026-03-15 14:34:58,87,179
'2026-03-15 14:34:59,87,162
'2026-03-15 14:34:59,87,142
'2026-03-15 14:34:59,87,162
'2026-03-15 14:34:59,87,168
'2026-03-15 14:34:59,87,148
'2026-03-15 14:35:00,86,139
'2026-03-15 14:35:00,86,189
'2026-03-15 14:35:00,86,158
'2026-03-15 14:35:00,86,141
'2026-03-15 14:35:01,86,169
'2026-03-15 14:35:01,86,178
'2026-03-15 14:35:01,86,147
'2026-03-15 14:35:01,86,139
'2026-03-15 14:35:01,87,183
'2026-03-15 14:35:02,87,162
'2026-03-15 14:35:02,87,145
'2026-03-15 14:35:02,86,143
'2026-03-15 14:35:02,86,185
'2026-03-15 14:35:02,86,157
'2026-03-15 14:35:03,86,141
'2026-03-15 14:35:03,86,170
'2026-03-15 14:35:03,86,153
'2026-03-15 14:35:03,86,140
'2026-03-15 14:35:03,86,133
'2026-03-15 14:35:04,84,176
'2026-03-15 14:35:04,84,145
'2026-03-15 14:35:04,84,134
'2026-03-15 14:35:04,83,156
'2026-03-15 14:35:04,83,142
'2026-03-15 14:35:05,83,139
'2026-03-15 14:35:05,84,149
'2026-03-15 14:35:05,84,153
'2026-03-15 14:35:05,87,142
'2026-03-15 14:35:05,93,152
'2026-03-15 14:35:06,93,168
'2026-03-15 14:35:06,99,145
'2026-03-15 14:35:06,107,155
'2026-03-15 14:35:06,118,184
'2026-03-15 14:35:06,118,149
'2026-03-15 14:35:07,127,143
'2026-03-15 14:35:07,142,178
'2026-03-15 14:35:07,142,142
'2026-03-15 14:35:07,142,122
'2026-03-15 14:35:08,153,170
'2026-03-15 14:35:08,153,138
'2026-03-15 14:35:08,153,125
'2026-03-15 14:35:08,156,171
'2026-03-15 14:35:08,156,142
'2026-03-15 14:35:09,156,132
'2026-03-15 14:35:09,156,170
'2026-03-15 14:35:09,156,148
'2026-03-15 14:35:09,156,138
'2026-03-15 14:35:09,146,165
'2026-03-15 14:35:10,146,170
'2026-03-15 14:35:10,146,145
'2026-03-15 14:35:10,132,145
'2026-03-15 14:35:10,132,189
'2026-03-15 14:35:10,132,153
'2026-03-15 14:35:11,132,132
'2026-03-15 14:35:11,122,175
'2026-03-15 14:35:11,122,155
'2026-03-15 14:35:11,122,128
'2026-03-15 14:35:11,111,133
'2026-03-15 14:35:12,111,181
'2026-03-15 14:35:12,111,145
'2026-03-15 14:35:12,111,128
'2026-03-15 14:35:12,102,176
'2026-03-15 14:35:12,102,148
'2026-03-15 14:35:13,102,136
'2026-03-15 14:35:13,98,167
'2026-03-15 14:35:13,98,171
'2026-03-15 14:35:13,98,148
'2026-03-15 14:35:13,91,145
'2026-03-15 14:35:14,91,193
'2026-03-15 14:35:14,91,157
'2026-03-15 14:35:14,91,136
'2026-03-15 14:35:14,88,181
'2026-03-15 14:35:15,88,164
'2026-03-15 14:35:15,88,139
'2026-03-15 14:35:15,87,145
'2026-03-15 14:35:15,87,190
'2026-03-15 14:35:15,87,154
'2026-03-15 14:35:16,87,134
'2026-03-15 14:35:16,86,187
'2026-03-15 14:35:16,86,160
'2026-03-15 14:35:16,86,139
'2026-03-15 14:35:16,86,185
'2026-03-15 14:35:17,86,172
'2026-03-15 14:35:17,86,142
'2026-03-15 14:35:17,86,178
'2026-03-15 14:35:17,86,186
'2026-03-15 14:35:17,86,145
'2026-03-15 14:35:18,87,153
'2026-03-15 14:35:18,87,191
'2026-03-15 14:35:18,87,151
'2026-03-15 14:35:18,87,135
'2026-03-15 14:35:18,87,188
'2026-03-15 14:35:19,87,155
'2026-03-15 14:35:19,87,137
'2026-03-15 14:35:19,88,183
'2026-03-15 14:35:19,88,155
'2026-03-15 14:35:19,88,141
'2026-03-15 14:35:20,88,175
'2026-03-15 14:35:20,88,180
'2026-03-15 14:35:20,88,147
'2026-03-15 14:35:20,88,151
'2026-03-15 14:35:20,88,194
'2026-03-15 14:35:21,88,156
'2026-03-15 14:35:21,88,135
'2026-03-15 14:35:21,88,179
'2026-03-15 14:35:21,88,161
'2026-03-15 14:35:21,88,141
'2026-03-15 14:35:22,88,150
'2026-03-15 14:35:22,88,185
'2026-03-15 14:35:22,88,155
'2026-03-15 14:35:22,88,140
'2026-03-15 14:35:23,88,182
'2026-03-15 14:35:23,88,165
'2026-03-15 14:35:23,88,145
'2026-03-15 14:35:23,86,148
'2026-03-15 14:35:23,86,192
'2026-03-15 14:35:24,86,160
'2026-03-15 14:35:24,86,139
'2026-03-15 14:35:24,85,174
'2026-03-15 14:35:24,85,168
'2026-03-15 14:35:24,85,147
'2026-03-15 14:35:25,85,152
'2026-03-15 14:35:25,85,190
'2026-03-15 14:35:25,85,156
'2026-03-15 14:35:25,86,141
'2026-03-15 14:35:25,86,191
'2026-03-15 14:35:26,86,160
'2026-03-15 14:35:26,86,142
'2026-03-15 14:35:26,86,191
'2026-03-15 14:35:26,86,161
'2026-03-15 14:35:26,86,138
'2026-03-15 14:35:27,86,185
'2026-03-15 14:35:27,86,157
'2026-03-15 14:35:27,86,135
'2026-03-15 14:35:27,87,180
'2026-03-15 14:35:27,87,154
'2026-03-15 14:35:28,91,142
'2026-03-15 14:35:28,98,184
'2026-03-15 14:35:28,98,158
'2026-03-15 14:35:28,98,143
'2026-03-15 14:35:28,100,183
'2026-03-15 14:35:29,100,175
'2026-03-15 14:35:29,100,143
'2026-03-15 14:35:29,102,177
'2026-03-15 14:35:29,102,179
'2026-03-15 14:35:30,102,145
'2026-03-15 14:35:30,103,156
'2026-03-15 14:35:30,103,191
'2026-03-15 14:35:30,103,152
'2026-03-15 14:35:30,103,136
'2026-03-15 14:35:31,102,181
'2026-03-15 14:35:31,102,158
'2026-03-15 14:35:31,102,141
'2026-03-15 14:35:31,101,157
'2026-03-15 14:35:31,101,176
'2026-03-15 14:35:32,101,152
'2026-03-15 14:35:32,101,141
'2026-03-15 14:35:32,100,187
'2026-03-15 14:35:32,100,160
'2026-03-15 14:35:32,100,142
'2026-03-15 14:35:33,99,170
'2026-03-15 14:35:33,99,188
'2026-03-15 14:35:33,99,153
'2026-03-15 14:35:33,99,142
'2026-03-15 14:35:33,97,184
'2026-03-15 14:35:34,97,173
'2026-03-15 14:35:34,97,138
'2026-03-15 14:35:34,91,141
'2026-03-15 14:35:34,91,188
'2026-03-15 14:35:34,91,159
'2026-03-15 14:35:35,91,138
'2026-03-15 14:35:35,85,172
'2026-03-15 14:35:35,85,164
'2026-03-15 14:35:35,85,151
'2026-03-15 14:35:35,84,150
'2026-03-15 14:35:36,84,191
'2026-03-15 14:35:36,84,161
'2026-03-15 14:35:36,84,142
'2026-03-15 14:35:36,84,185
'2026-03-15 14:35:36,84,177
'2026-03-15 14:35:37,84,144
'2026-03-15 14:35:37,84,174
'2026-03-15 14:35:37,84,177
'2026-03-15 14:35:37,84,147
'2026-03-15 14:35:38,84,150
'2026-03-15 14:35:38,84,187
'2026-03-15 14:35:38,84,158
'2026-03-15 14:35:38,85,143
'2026-03-15 14:35:38,85,188
'2026-03-15 14:35:39,85,159
'2026-03-15 14:35:39,86,139
'2026-03-15 14:35:39,86,186
'2026-03-15 14:35:39,86,160
'2026-03-15 14:35:39,86,140
'2026-03-15 14:35:40,86,181
'2026-03-15 14:35:40,86,171
'2026-03-15 14:35:40,86,139
'2026-03-15 14:35:40,87,156
'2026-03-15 14:35:40,87,190
'2026-03-15 14:35:41,87,151
'2026-03-15 14:35:41,87,139
'2026-03-15 14:35:41,87,170
'2026-03-15 14:35:41,87,178
'2026-03-15 14:35:41,87,145
'2026-03-15 14:35:42,87,141
'2026-03-15 14:35:42,86,180
'2026-03-15 14:35:42,86,161
'2026-03-15 14:35:42,86,140
'2026-03-15 14:35:42,86,154
'2026-03-15 14:35:43,86,186
'2026-03-15 14:35:43,86,154
'2026-03-15 14:35:43,86,139
'2026-03-15 14:35:43,85,177
'2026-03-15 14:35:43,85,165
'2026-03-15 14:35:44,85,142
'2026-03-15 14:35:44,84,143
'2026-03-15 14:35:44,84,186
'2026-03-15 14:35:44,84,169
'2026-03-15 14:35:45,84,139
'2026-03-15 14:35:45,83,158
'2026-03-15 14:35:45,83,184
'2026-03-15 14:35:45,83,154
'2026-03-15 14:35:45,83,140
'2026-03-15 14:35:46,83,185
'2026-03-15 14:35:46,83,157
'2026-03-15 14:35:46,83,139
'2026-03-15 14:35:46,82,179
'2026-03-15 14:35:46,82,172
'2026-03-15 14:35:47,82,147
'2026-03-15 14:35:47,82,171
'2026-03-15 14:35:47,82,187
'2026-03-15 14:35:47,82,152
'2026-03-15 14:35:47,83,151
'2026-03-15 14:35:48,83,190
'2026-03-15 14:35:48,83,156
'2026-03-15 14:35:48,83,138
'2026-03-15 14:35:48,84,181
'2026-03-15 14:35:48,84,159
'2026-03-15 14:35:49,84,137
'2026-03-15 14:35:49,85,172
'2026-03-15 14:35:49,85,161
'2026-03-15 14:35:49,85,144
'2026-03-15 14:35:49,86,164
'2026-03-15 14:35:50,86,172
'2026-03-15 14:35:50,86,149
'2026-03-15 14:35:50,87,147
'2026-03-15 14:35:50,87,186
'2026-03-15 14:35:50,87,156
'2026-03-15 14:35:51,87,142
'2026-03-15 14:35:51,87,178
'2026-03-15 14:35:51,87,165
'2026-03-15 14:35:51,87,143
'2026-03-15 14:35:51,88,155
'2026-03-15 14:35:52,88,165
'2026-03-15 14:35:52,88,145
'2026-03-15 14:35:52,88,138
'2026-03-15 14:35:52,88,177
'2026-03-15 14:35:53,88,149
'2026-03-15 14:35:53,88,138
'2026-03-15 14:35:53,88,173
'2026-03-15 14:35:53,88,152
'2026-03-15 14:35:53,88,142
'2026-03-15 14:35:54,88,168
'2026-03-15 14:35:54,88,164
'2026-03-15 14:35:54,88,149
'2026-03-15 14:35:54,89,160
'2026-03-15 14:35:54,89,184
'2026-03-15 14:35:55,89,154
'2026-03-15 14:35:55,89,144
'2026-03-15 14:35:55,89,186
'2026-03-15 14:35:55,89,158
'2026-03-15 14:35:55,89,139
'2026-03-15 14:35:56,89,180
'2026-03-15 14:35:56,89,158
'2026-03-15 14:35:56,89,140
'2026-03-15 14:35:56,89,178
'2026-03-15 14:35:56,89,151
'2026-03-15 14:35:57,89,140
'2026-03-15 14:35:57,89,176
'2026-03-15 14:35:57,89,158
'2026-03-15 14:35:57,89,144
'2026-03-15 14:35:57,90,173
'2026-03-15 14:35:58,90,169
'2026-03-15 14:35:58,90,149
'2026-03-15 14:35:58,91,165
'2026-03-15 14:35:58,91,169
'2026-03-15 14:35:58,91,145
'2026-03-15 14:35:59,91,143
'2026-03-15 14:35:59,91,172
'2026-03-15 14:35:59,91,149
'2026-03-15 14:35:59,91,139
'2026-03-15 14:36:00,91,175
'2026-03-15 14:36:00,91,151
'2026-03-15 14:36:00,91,141
'2026-03-15 14:36:00,92,178
'2026-03-15 14:36:00,92,157
'2026-03-15 14:36:01,92,146
'2026-03-15 14:36:01,92,174
'2026-03-15 14:36:01,92,165
'2026-03-15 14:36:01,92,153
'2026-03-15 14:36:01,91,158
'2026-03-15 14:36:02,91,181
'2026-03-15 14:36:02,91,158
'2026-03-15 14:36:02,91,148
'2026-03-15 14:36:02,91,183
'2026-03-15 14:36:02,91,160
'2026-03-15 14:36:03,91,148
'2026-03-15 14:36:03,90,169
'2026-03-15 14:36:03,90,160
'2026-03-15 14:36:03,90,153
'2026-03-15 14:36:03,90,156
'2026-03-15 14:36:04,90,170
'2026-03-15 14:36:04,90,156
'2026-03-15 14:36:04,89,147
'2026-03-15 14:36:04,89,188
'2026-03-15 14:36:04,89,162
'2026-03-15 14:36:05,89,148
'2026-03-15 14:36:05,89,185
'2026-03-15 14:36:05,89,166
'2026-03-15 14:36:05,89,152
'2026-03-15 14:36:05,89,178
'2026-03-15 14:36:06,89,163
'2026-03-15 14:36:06,89,150
'2026-03-15 14:36:06,90,173
'2026-03-15 14:36:06,90,158
'2026-03-15 14:36:06,90,151
'2026-03-15 14:36:07,90,176
'2026-03-15 14:36:07,90,161
'2026-03-15 14:36:07,90,150
'2026-03-15 14:36:07,91,175
'2026-03-15 14:36:08,91,166
'2026-03-15 14:36:08,91,154
'2026-03-15 14:36:08,91,165
'2026-03-15 14:36:08,91,180
'2026-03-15 14:36:08,91,158
'2026-03-15 14:36:09,91,148
'2026-03-15 14:36:09,91,177
'2026-03-15 14:36:09,91,156
'2026-03-15 14:36:09,91,146
'2026-03-15 14:36:09,92,181
'2026-03-15 14:36:10,92,159
'2026-03-15 14:36:10,92,150
'2026-03-15 14:36:10,92,183
'2026-03-15 14:36:10,92,162
'2026-03-15 14:36:10,92,154
'2026-03-15 14:36:11,93,186
'2026-03-15 14:36:11,93,173
'2026-03-15 14:36:11,93,154
'2026-03-15 14:36:11,93,183
'2026-03-15 14:36:11,93,176
'2026-03-15 14:36:12,93,152
'2026-03-15 14:36:12,93,173
'2026-03-15 14:36:12,93,183
'2026-03-15 14:36:12,93,153
'2026-03-15 14:36:12,93,151
'2026-03-15 14:36:13,93,189
'2026-03-15 14:36:13,93,158
'2026-03-15 14:36:13,93,147
'2026-03-15 14:36:13,92,188
'2026-03-15 14:36:13,92,160
'2026-03-15 14:36:14,92,149
'2026-03-15 14:36:14,92,186
'2026-03-15 14:36:14,92,160
'2026-03-15 14:36:14,92,150
'2026-03-15 14:36:15,93,186
'2026-03-15 14:36:15,93,163
'2026-03-15 14:36:15,94,151
'2026-03-15 14:36:15,94,187
'2026-03-15 14:36:15,94,162
'2026-03-15 14:36:16,94,149
'2026-03-15 14:36:16,94,186
'2026-03-15 14:36:16,94,159
'2026-03-15 14:36:16,94,148
'2026-03-15 14:36:16,94,182
'2026-03-15 14:36:17,94,157
'2026-03-15 14:36:17,94,149
'2026-03-15 14:36:17,93,174
'2026-03-15 14:36:17,93,160
'2026-03-15 14:36:17,93,152
'2026-03-15 14:36:18,93,161
'2026-03-15 14:36:18,93,168
'2026-03-15 14:36:18,93,156
'2026-03-15 14:36:18,93,149
'2026-03-15 14:36:18,93,178
'2026-03-15 14:36:19,93,158
'2026-03-15 14:36:19,93,148
'2026-03-15 14:36:19,92,173
'2026-03-15 14:36:19,92,156
'2026-03-15 14:36:19,92,150
'2026-03-15 14:36:20,93,168
'2026-03-15 14:36:20,93,166
'2026-03-15 14:36:20,93,156
'2026-03-15 14:36:20,93,177
'2026-03-15 14:36:20,93,192
'2026-03-15 14:36:21,97,149
'2026-03-15 14:36:21,102,170
'2026-03-15 14:36:21,102,158
'2026-03-15 14:36:21,108,159
'2026-03-15 14:36:22,114,162
'2026-03-15 14:36:22,124,187
'2026-03-15 14:36:22,124,149
'2026-03-15 14:36:22,131,147
'2026-03-15 14:36:22,131,177
'2026-03-15 14:36:23,131,147
'2026-03-15 14:36:23,134,151
'2026-03-15 14:36:23,134,171
'2026-03-15 14:36:23,134,145
'2026-03-15 14:36:23,138,160
'2026-03-15 14:36:24,138,161
'2026-03-15 14:36:24,138,142
'2026-03-15 14:36:24,139,163
'2026-03-15 14:36:24,139,162
'2026-03-15 14:36:24,139,144
'2026-03-15 14:36:25,138,161
'2026-03-15 14:36:25,138,166
'2026-03-15 14:36:25,138,146
'2026-03-15 14:36:25,129,149
'2026-03-15 14:36:25,129,174
'2026-03-15 14:36:26,129,151
'2026-03-15 14:36:26,121,155
'2026-03-15 14:36:26,121,165
'2026-03-15 14:36:26,121,152
'2026-03-15 14:36:26,114,167
'2026-03-15 14:36:27,114,156
'2026-03-15 14:36:27,114,149
'2026-03-15 14:36:27,109,177
'2026-03-15 14:36:27,109,168
'2026-03-15 14:36:27,109,148
'2026-03-15 14:36:28,103,184
'2026-03-15 14:36:28,103,160
'2026-03-15 14:36:28,100,145
'2026-03-15 14:36:28,100,188
'2026-03-15 14:36:28,100,157
'2026-03-15 14:36:29,100,147
'2026-03-15 14:36:29,100,189
'2026-03-15 14:36:29,100,156
'2026-03-15 14:36:29,99,144
'2026-03-15 14:36:30,99,181
'2026-03-15 14:36:30,99,154
'2026-03-15 14:36:30,99,144
'2026-03-15 14:36:30,99,188
'2026-03-15 14:36:30,99,154
'2026-03-15 14:36:31,99,137
'2026-03-15 14:36:31,99,186
'2026-03-15 14:36:31,103,152
'2026-03-15 14:36:31,103,143
'2026-03-15 14:36:31,110,184
'2026-03-15 14:36:32,110,151
'2026-03-15 14:36:32,110,142
'2026-03-15 14:36:32,109,177
'2026-03-15 14:36:32,109,150
'2026-03-15 14:36:32,113,149
'2026-03-15 14:36:33,120,178
'2026-03-15 14:36:33,120,148
'2026-03-15 14:36:33,120,151
'2026-03-15 14:36:33,120,184
'2026-03-15 14:36:33,126,156
'2026-03-15 14:36:34,126,148
'2026-03-15 14:36:34,137,188
'2026-03-15 14:36:34,137,162
'2026-03-15 14:36:34,137,144
'2026-03-15 14:36:34,138,189
'2026-03-15 14:36:35,138,163
'2026-03-15 14:36:35,138,144
'2026-03-15 14:36:35,138,186
'2026-03-15 14:36:35,138,164
'2026-03-15 14:36:35,132,146
'2026-03-15 14:36:36,132,189
'2026-03-15 14:36:36,129,161
'2026-03-15 14:36:36,141,145
'2026-03-15 14:36:36,141,188
'2026-03-15 14:36:37,141,160
'2026-03-15 14:36:37,133,146
'2026-03-15 14:36:37,133,187
'2026-03-15 14:36:37,133,157
'2026-03-15 14:36:37,133,139
'2026-03-15 14:36:38,123,181
'2026-03-15 14:36:38,123,155
'2026-03-15 14:36:38,123,142
'2026-03-15 14:36:38,120,174
'2026-03-15 14:36:38,120,144
'2026-03-15 14:36:39,120,143
'2026-03-15 14:36:39,114,175
'2026-03-15 14:36:39,114,162
'2026-03-15 14:36:39,114,147
'2026-03-15 14:36:39,107,176
'2026-03-15 14:36:40,107,169
'2026-03-15 14:36:40,107,147
'2026-03-15 14:36:40,106,169
'2026-03-15 14:36:40,106,186
'2026-03-15 14:36:40,106,151
'2026-03-15 14:36:41,105,148
'2026-03-15 14:36:41,105,188
'2026-03-15 14:36:41,105,156
'2026-03-15 14:36:41,105,140
'2026-03-15 14:36:41,103,181
'2026-03-15 14:36:42,103,151
'2026-03-15 14:36:42,103,139
'2026-03-15 14:36:42,98,167
'2026-03-15 14:36:42,98,159
'2026-03-15 14:36:42,98,154
'2026-03-15 14:36:43,92,168
'2026-03-15 14:36:43,92,164
'2026-03-15 14:36:43,92,151
'2026-03-15 14:36:43,92,171
'2026-03-15 14:36:43,92,175
'2026-03-15 14:36:44,92,154
'2026-03-15 14:36:44,93,176
'2026-03-15 14:36:44,93,172
'2026-03-15 14:36:44,93,150
'2026-03-15 14:36:45,94,174
'2026-03-15 14:36:45,94,185
'2026-03-15 14:36:45,94,149
'2026-03-15 14:36:45,93,166
'2026-03-15 14:36:45,93,186
'2026-03-15 14:36:46,93,153
'2026-03-15 14:36:46,92,146
'2026-03-15 14:36:46,92,187
'2026-03-15 14:36:46,92,166
'2026-03-15 14:36:46,92,143
'2026-03-15 14:36:47,91,169
'2026-03-15 14:36:47,91,178
'2026-03-15 14:36:47,91,151
'2026-03-15 14:36:47,91,145
'2026-03-15 14:36:47,90,184
'2026-03-15 14:36:48,90,163
'2026-03-15 14:36:48,90,143
'2026-03-15 14:36:48,89,160
'2026-03-15 14:36:48,89,181
'2026-03-15 14:36:48,89,157
'2026-03-15 14:36:49,89,146
'2026-03-15 14:36:49,89,183
'2026-03-15 14:36:49,89,159
'2026-03-15 14:36:49,89,145
'2026-03-15 14:36:49,88,167
'2026-03-15 14:36:50,88,173
'2026-03-15 14:36:50,88,154
'2026-03-15 14:36:50,87,145
'2026-03-15 14:36:50,87,187
'2026-03-15 14:36:50,87,159
'2026-03-15 14:36:51,87,142
'2026-03-15 14:36:51,86,181
'2026-03-15 14:36:51,86,165
'2026-03-15 14:36:51,86,147
'2026-03-15 14:36:52,86,177
'2026-03-15 14:36:52,86,163
'2026-03-15 14:36:52,86,148
'2026-03-15 14:36:52,86,169
'2026-03-15 14:36:52,86,195
'2026-03-15 14:36:53,86,157
'2026-03-15 14:36:53,86,149
'2026-03-15 14:36:53,86,194
'2026-03-15 14:36:53,86,166
'2026-03-15 14:36:53,86,141
'2026-03-15 14:36:54,86,180
'2026-03-15 14:36:54,86,171
'2026-03-15 14:36:54,86,145
'2026-03-15 14:36:54,86,148
'2026-03-15 14:36:54,86,194
'2026-03-15 14:36:55,86,167
'2026-03-15 14:36:55,86,144
'2026-03-15 14:36:55,86,182
'2026-03-15 14:36:55,86,184
'2026-03-15 14:36:55,86,148
'2026-03-15 14:36:56,86,144
'2026-03-15 14:36:56,86,193
'2026-03-15 14:36:56,86,169
'2026-03-15 14:36:56,86,136
'2026-03-15 14:36:56,85,158
'2026-03-15 14:36:57,85,196
'2026-03-15 14:36:57,85,160
'2026-03-15 14:36:57,85,146
'2026-03-15 14:36:57,85,185
'2026-03-15 14:36:57,85,166
'2026-03-15 14:36:58,85,146
'2026-03-15 14:36:58,84,152
'2026-03-15 14:36:58,84,196
'2026-03-15 14:36:58,84,166
'2026-03-15 14:36:58,84,140
'2026-03-15 14:36:59,83,177
'2026-03-15 14:36:59,83,180
'2026-03-15 14:36:59,83,153
