Timestamp_Beijing,HR,GSR
'2026-03-15 15:38:39,107,106
'2026-03-15 15:38:39,107,95
'2026-03-15 15:38:39,106,99
'2026-03-15 15:38:39,106,106
'2026-03-15 15:38:40,106,94
'2026-03-15 15:38:40,106,99
'2026-03-15 15:38:40,107,99
'2026-03-15 15:38:40,105,94
'2026-03-15 15:38:40,103,105
'2026-03-15 15:38:41,101,91
'2026-03-15 15:38:41,99,95
'2026-03-15 15:38:41,98,108
'2026-03-15 15:38:41,100,95
'2026-03-15 15:38:42,101,101
'2026-03-15 15:38:42,103,101
'2026-03-15 15:38:42,103,100
'2026-03-15 15:38:42,101,108
'2026-03-15 15:38:42,101,99
'2026-03-15 15:38:43,99,100
'2026-03-15 15:38:43,99,110
'2026-03-15 15:38:43,100,97
'2026-03-15 15:38:43,100,101
'2026-03-15 15:38:43,102,112
'2026-03-15 15:38:44,100,97
'2026-03-15 15:38:44,100,100
'2026-03-15 15:38:44,98,112
'2026-03-15 15:38:44,97,96
'2026-03-15 15:38:44,96,99
'2026-03-15 15:38:45,94,111
'2026-03-15 15:38:45,94,94
'2026-03-15 15:38:45,95,97
'2026-03-15 15:38:45,96,107
'2026-03-15 15:38:45,97,94
'2026-03-15 15:38:46,99,98
'2026-03-15 15:38:46,99,107
'2026-03-15 15:38:46,100,93
'2026-03-15 15:38:46,101,99
'2026-03-15 15:38:46,102,109
'2026-03-15 15:38:47,102,95
'2026-03-15 15:38:47,100,101
'2026-03-15 15:38:47,100,106
'2026-03-15 15:38:47,102,97
'2026-03-15 15:38:47,101,107
'2026-03-15 15:38:48,100,96
'2026-03-15 15:38:48,101,97
'2026-03-15 15:38:48,100,114
'2026-03-15 15:38:48,100,90
'2026-03-15 15:38:49,100,95
'2026-03-15 15:38:49,101,114
'2026-03-15 15:38:49,100,93
'2026-03-15 15:38:49,98,98
'2026-03-15 15:38:49,99,107
'2026-03-15 15:38:50,100,95
'2026-03-15 15:38:50,100,99
'2026-03-15 15:38:50,101,99
'2026-03-15 15:38:50,101,94
'2026-03-15 15:38:50,101,104
'2026-03-15 15:38:51,101,93
'2026-03-15 15:38:51,102,93
'2026-03-15 15:38:51,102,112
'2026-03-15 15:38:51,104,88
'2026-03-15 15:38:51,104,93
'2026-03-15 15:38:52,103,123
'2026-03-15 15:38:52,102,92
'2026-03-15 15:38:52,100,98
'2026-03-15 15:38:52,101,121
'2026-03-15 15:38:52,101,99
'2026-03-15 15:38:53,101,109
'2026-03-15 15:38:53,103,106
'2026-03-15 15:38:53,103,102
'2026-03-15 15:38:53,104,120
'2026-03-15 15:38:53,105,96
'2026-03-15 15:38:54,106,101
'2026-03-15 15:38:54,108,122
'2026-03-15 15:38:54,106,94
'2026-03-15 15:38:54,107,100
'2026-03-15 15:38:54,108,118
'2026-03-15 15:38:55,107,94
'2026-03-15 15:38:55,107,97
'2026-03-15 15:38:55,105,106
'2026-03-15 15:38:55,105,92
'2026-03-15 15:38:55,103,97
'2026-03-15 15:38:56,105,98
'2026-03-15 15:38:56,104,92
'2026-03-15 15:38:56,105,99
'2026-03-15 15:38:56,104,95
'2026-03-15 15:38:57,103,95
'2026-03-15 15:38:57,101,102
'2026-03-15 15:38:57,103,93
'2026-03-15 15:38:57,103,97
'2026-03-15 15:38:57,102,109
'2026-03-15 15:38:58,103,96
'2026-03-15 15:38:58,103,98
'2026-03-15 15:38:58,103,114
'2026-03-15 15:38:58,105,97
'2026-03-15 15:38:58,104,100
'2026-03-15 15:38:59,103,116
'2026-03-15 15:38:59,101,94
'2026-03-15 15:38:59,103,96
'2026-03-15 15:38:59,103,111
'2026-03-15 15:38:59,102,88
'2026-03-15 15:39:00,102,92
'2026-03-15 15:39:00,102,108
'2026-03-15 15:39:00,101,86
'2026-03-15 15:39:00,100,91
'2026-03-15 15:39:00,101,102
'2026-03-15 15:39:01,101,88
'2026-03-15 15:39:01,99,96
'2026-03-15 15:39:01,99,90
'2026-03-15 15:39:01,99,88
'2026-03-15 15:39:01,98,107
'2026-03-15 15:39:02,98,83
'2026-03-15 15:39:02,98,87
'2026-03-15 15:39:02,100,123
'2026-03-15 15:39:02,100,83
'2026-03-15 15:39:02,100,94
'2026-03-15 15:39:03,99,109
'2026-03-15 15:39:03,101,85
'2026-03-15 15:39:03,100,108
'2026-03-15 15:39:03,99,92
'2026-03-15 15:39:04,100,91
'2026-03-15 15:39:04,100,127
'2026-03-15 15:39:04,98,90
'2026-03-15 15:39:04,96,99
'2026-03-15 15:39:04,95,130
'2026-03-15 15:39:05,96,93
'2026-03-15 15:39:05,96,99
'2026-03-15 15:39:05,96,123
'2026-03-15 15:39:05,94,92
'2026-03-15 15:39:05,94,96
'2026-03-15 15:39:06,92,120
'2026-03-15 15:39:06,92,89
'2026-03-15 15:39:06,92,95
'2026-03-15 15:39:06,92,122
'2026-03-15 15:39:06,92,87
'2026-03-15 15:39:07,92,94
'2026-03-15 15:39:07,93,122
'2026-03-15 15:39:07,92,87
'2026-03-15 15:39:07,90,94
'2026-03-15 15:39:07,92,119
'2026-03-15 15:39:08,92,88
'2026-03-15 15:39:08,94,95
'2026-03-15 15:39:08,93,121
'2026-03-15 15:39:08,92,92
'2026-03-15 15:39:08,92,99
'2026-03-15 15:39:09,93,124
'2026-03-15 15:39:09,91,96
'2026-03-15 15:39:09,92,102
'2026-03-15 15:39:09,92,113
'2026-03-15 15:39:09,91,95
'2026-03-15 15:39:10,91,99
'2026-03-15 15:39:10,90,99
'2026-03-15 15:39:10,91,92
'2026-03-15 15:39:10,93,98
'2026-03-15 15:39:10,94,88
'2026-03-15 15:39:11,102,86
'2026-03-15 15:39:11,108,95
'2026-03-15 15:39:11,109,82
'2026-03-15 15:39:11,116,84
'2026-03-15 15:39:12,115,102
'2026-03-15 15:39:12,116,83
'2026-03-15 15:39:12,117,91
'2026-03-15 15:39:12,116,123
'2026-03-15 15:39:12,118,92
'2026-03-15 15:39:13,120,102
'2026-03-15 15:39:13,119,131
'2026-03-15 15:39:13,118,95
'2026-03-15 15:39:13,116,104
'2026-03-15 15:39:13,117,122
'2026-03-15 15:39:14,118,96
'2026-03-15 15:39:14,120,103
'2026-03-15 15:39:14,121,111
'2026-03-15 15:39:14,122,92
'2026-03-15 15:39:14,121,99
'2026-03-15 15:39:15,120,108
'2026-03-15 15:39:15,118,92
'2026-03-15 15:39:15,118,100
'2026-03-15 15:39:15,119,111
'2026-03-15 15:39:15,120,92
'2026-03-15 15:39:16,121,101
'2026-03-15 15:39:16,121,118
'2026-03-15 15:39:16,120,93
'2026-03-15 15:39:16,118,100
'2026-03-15 15:39:16,119,119
'2026-03-15 15:39:17,117,95
'2026-03-15 15:39:17,115,101
'2026-03-15 15:39:17,107,110
'2026-03-15 15:39:17,107,95
'2026-03-15 15:39:17,105,102
'2026-03-15 15:39:18,105,101
'2026-03-15 15:39:18,99,94
'2026-03-15 15:39:18,97,101
'2026-03-15 15:39:18,97,88
'2026-03-15 15:39:19,97,91
'2026-03-15 15:39:19,97,104
'2026-03-15 15:39:19,97,85
'2026-03-15 15:39:19,97,89
'2026-03-15 15:39:19,97,100
'2026-03-15 15:39:20,97,88
'2026-03-15 15:39:20,97,101
'2026-03-15 15:39:20,98,90
'2026-03-15 15:39:20,99,93
'2026-03-15 15:39:20,97,116
'2026-03-15 15:39:21,96,91
'2026-03-15 15:39:21,95,102
'2026-03-15 15:39:21,95,107
'2026-03-15 15:39:21,94,95
'2026-03-15 15:39:21,96,118
'2026-03-15 15:39:22,95,93
'2026-03-15 15:39:22,95,99
'2026-03-15 15:39:22,95,132
'2026-03-15 15:39:22,97,93
'2026-03-15 15:39:22,99,102
'2026-03-15 15:39:23,99,130
'2026-03-15 15:39:23,99,93
'2026-03-15 15:39:23,99,102
'2026-03-15 15:39:23,99,130
'2026-03-15 15:39:23,100,95
'2026-03-15 15:39:24,100,103
'2026-03-15 15:39:24,102,129
'2026-03-15 15:39:24,102,93
'2026-03-15 15:39:24,101,100
'2026-03-15 15:39:24,100,126
'2026-03-15 15:39:25,101,93
'2026-03-15 15:39:25,100,101
'2026-03-15 15:39:25,99,124
'2026-03-15 15:39:25,100,93
'2026-03-15 15:39:26,99,103
'2026-03-15 15:39:26,101,121
'2026-03-15 15:39:26,99,96
'2026-03-15 15:39:26,98,102
'2026-03-15 15:39:26,100,113
'2026-03-15 15:39:27,100,97
'2026-03-15 15:39:27,101,103
'2026-03-15 15:39:27,101,101
'2026-03-15 15:39:27,102,94
'2026-03-15 15:39:27,104,101
'2026-03-15 15:39:28,104,102
'2026-03-15 15:39:28,105,96
'2026-03-15 15:39:28,106,104
'2026-03-15 15:39:28,107,110
'2026-03-15 15:39:28,106,101
'2026-03-15 15:39:29,105,108
'2026-03-15 15:39:29,106,115
'2026-03-15 15:39:29,105,100
'2026-03-15 15:39:29,106,102
'2026-03-15 15:39:29,106,108
'2026-03-15 15:39:30,105,94
'2026-03-15 15:39:30,106,97
'2026-03-15 15:39:30,104,100
'2026-03-15 15:39:30,105,90
'2026-03-15 15:39:30,107,93
'2026-03-15 15:39:31,108,90
'2026-03-15 15:39:31,110,87
'2026-03-15 15:39:31,111,96
'2026-03-15 15:39:31,113,85
'2026-03-15 15:39:31,113,91
'2026-03-15 15:39:32,111,111
'2026-03-15 15:39:32,110,89
'2026-03-15 15:39:32,109,95
'2026-03-15 15:39:32,110,115
'2026-03-15 15:39:32,110,91
'2026-03-15 15:39:33,109,99
'2026-03-15 15:39:33,108,97
'2026-03-15 15:39:33,109,92
'2026-03-15 15:39:33,109,105
'2026-03-15 15:39:34,108,87
'2026-03-15 15:39:34,106,94
'2026-03-15 15:39:34,104,114
'2026-03-15 15:39:34,104,90
'2026-03-15 15:39:34,105,98
'2026-03-15 15:39:35,106,116
'2026-03-15 15:39:35,107,93
'2026-03-15 15:39:35,105,101
'2026-03-15 15:39:35,106,117
'2026-03-15 15:39:35,106,100
'2026-03-15 15:39:36,105,105
'2026-03-15 15:39:36,106,114
'2026-03-15 15:39:36,106,104
'2026-03-15 15:39:36,106,102
'2026-03-15 15:39:36,105,107
'2026-03-15 15:39:37,106,99
'2026-03-15 15:39:37,106,94
'2026-03-15 15:39:37,105,97
'2026-03-15 15:39:37,106,100
'2026-03-15 15:39:37,106,89
'2026-03-15 15:39:38,104,93
'2026-03-15 15:39:38,104,98
'2026-03-15 15:39:38,104,89
'2026-03-15 15:39:38,106,94
'2026-03-15 15:39:38,107,100
'2026-03-15 15:39:39,105,91
'2026-03-15 15:39:39,106,93
'2026-03-15 15:39:39,104,97
'2026-03-15 15:39:39,106,88
'2026-03-15 15:39:39,106,89
'2026-03-15 15:39:40,104,94
'2026-03-15 15:39:40,103,84
'2026-03-15 15:39:40,101,89
'2026-03-15 15:39:40,102,98
'2026-03-15 15:39:41,102,85
'2026-03-15 15:39:41,103,88
'2026-03-15 15:39:41,102,101
'2026-03-15 15:39:41,102,82
'2026-03-15 15:39:41,104,87
'2026-03-15 15:39:42,105,102
'2026-03-15 15:39:42,106,85
'2026-03-15 15:39:42,106,90
'2026-03-15 15:39:42,107,99
'2026-03-15 15:39:42,107,86
'2026-03-15 15:39:43,107,94
'2026-03-15 15:39:43,106,89
'2026-03-15 15:39:43,104,84
'2026-03-15 15:39:43,105,94
'2026-03-15 15:39:43,105,83
'2026-03-15 15:39:44,105,82
'2026-03-15 15:39:44,105,98
'2026-03-15 15:39:44,106,84
'2026-03-15 15:39:44,105,91
'2026-03-15 15:39:44,104,106
'2026-03-15 15:39:45,104,89
'2026-03-15 15:39:45,104,93
'2026-03-15 15:39:45,103,104
'2026-03-15 15:39:45,102,102
'2026-03-15 15:39:45,101,92
'2026-03-15 15:39:46,102,98
'2026-03-15 15:39:46,102,119
'2026-03-15 15:39:46,102,89
'2026-03-15 15:39:46,103,96
'2026-03-15 15:39:46,102,116
'2026-03-15 15:39:47,102,88
'2026-03-15 15:39:47,101,92
'2026-03-15 15:39:47,103,102
'2026-03-15 15:39:47,102,94
'2026-03-15 15:39:47,102,86
'2026-03-15 15:39:48,100,92
'2026-03-15 15:39:48,101,103
'2026-03-15 15:39:48,100,81
'2026-03-15 15:39:48,102,89
'2026-03-15 15:39:49,102,117
'2026-03-15 15:39:49,102,83
'2026-03-15 15:39:49,102,90
'2026-03-15 15:39:49,102,119
'2026-03-15 15:39:49,102,83
'2026-03-15 15:39:50,102,91
'2026-03-15 15:39:50,102,120
'2026-03-15 15:39:50,102,82
'2026-03-15 15:39:50,103,90
'2026-03-15 15:39:50,103,119
'2026-03-15 15:39:51,103,87
'2026-03-15 15:39:51,102,87
'2026-03-15 15:39:51,103,104
'2026-03-15 15:39:51,103,109
'2026-03-15 15:39:51,101,84
'2026-03-15 15:39:52,101,95
'2026-03-15 15:39:52,101,124
'2026-03-15 15:39:52,99,86
'2026-03-15 15:39:52,100,95
'2026-03-15 15:39:52,101,124
'2026-03-15 15:39:53,100,88
'2026-03-15 15:39:53,100,93
'2026-03-15 15:39:53,102,109
'2026-03-15 15:39:53,102,96
'2026-03-15 15:39:53,101,84
'2026-03-15 15:39:54,103,90
'2026-03-15 15:39:54,105,117
'2026-03-15 15:39:54,103,78
'2026-03-15 15:39:54,105,84
'2026-03-15 15:39:54,105,109
'2026-03-15 15:39:55,106,82
'2026-03-15 15:39:55,107,79
'2026-03-15 15:39:55,107,93
'2026-03-15 15:39:55,106,108
'2026-03-15 15:39:56,106,82
'2026-03-15 15:39:56,106,92
'2026-03-15 15:39:56,107,117
'2026-03-15 15:39:56,105,85
'2026-03-15 15:39:56,105,95
'2026-03-15 15:39:57,107,123
'2026-03-15 15:39:57,106,90
'2026-03-15 15:39:57,104,98
'2026-03-15 15:39:57,106,126
'2026-03-15 15:39:57,106,88
'2026-03-15 15:39:58,105,96
'2026-03-15 15:39:58,106,126
'2026-03-15 15:39:58,107,86
'2026-03-15 15:39:58,105,95
'2026-03-15 15:39:58,105,116
'2026-03-15 15:39:59,106,87
'2026-03-15 15:39:59,106,92
'2026-03-15 15:39:59,107,110
'2026-03-15 15:39:59,107,92
'2026-03-15 15:39:59,105,90
'2026-03-15 15:40:00,107,104
'2026-03-15 15:40:00,106,105
'2026-03-15 15:40:00,106,87
'2026-03-15 15:40:00,105,100
'2026-03-15 15:40:00,103,117
'2026-03-15 15:40:01,103,87
'2026-03-15 15:40:01,102,99
'2026-03-15 15:40:01,104,126
'2026-03-15 15:40:01,105,87
'2026-03-15 15:40:01,106,98
'2026-03-15 15:40:02,107,129
'2026-03-15 15:40:02,106,91
'2026-03-15 15:40:02,107,98
'2026-03-15 15:40:02,105,120
'2026-03-15 15:40:02,106,100
'2026-03-15 15:40:03,104,92
'2026-03-15 15:40:03,105,101
'2026-03-15 15:40:03,106,124
'2026-03-15 15:40:03,105,90
'2026-03-15 15:40:04,103,95
'2026-03-15 15:40:04,103,105
'2026-03-15 15:40:04,103,91
'2026-03-15 15:40:04,102,87
'2026-03-15 15:40:04,102,91
'2026-03-15 15:40:05,100,109
'2026-03-15 15:40:05,100,83
'2026-03-15 15:40:05,101,86
'2026-03-15 15:40:05,101,97
'2026-03-15 15:40:05,100,86
'2026-03-15 15:40:06,101,84
'2026-03-15 15:40:06,102,92
'2026-03-15 15:40:06,100,109
'2026-03-15 15:40:06,100,91
'2026-03-15 15:40:06,102,105
'2026-03-15 15:40:07,102,119
'2026-03-15 15:40:07,101,106
'2026-03-15 15:40:07,100,164
'2026-03-15 15:40:07,100,120
'2026-03-15 15:40:07,100,110
'2026-03-15 15:40:08,101,114
'2026-03-15 15:40:08,102,108
'2026-03-15 15:40:08,100,103
'2026-03-15 15:40:08,101,103
'2026-03-15 15:40:08,100,100
'2026-03-15 15:40:09,100,98
'2026-03-15 15:40:09,100,96
'2026-03-15 15:40:09,98,96
'2026-03-15 15:40:09,99,93
'2026-03-15 15:40:09,99,93
'2026-03-15 15:40:10,99,94
'2026-03-15 15:40:10,100,91
'2026-03-15 15:40:10,99,90
'2026-03-15 15:40:10,101,92
'2026-03-15 15:40:11,101,89
'2026-03-15 15:40:11,103,89
'2026-03-15 15:40:11,101,90
'2026-03-15 15:40:11,102,89
'2026-03-15 15:40:11,100,85
'2026-03-15 15:40:12,101,86
'2026-03-15 15:40:12,101,93
'2026-03-15 15:40:12,102,79
'2026-03-15 15:40:12,102,82
'2026-03-15 15:40:12,102,108
'2026-03-15 15:40:13,101,81
'2026-03-15 15:40:13,101,87
'2026-03-15 15:40:13,100,110
'2026-03-15 15:40:13,99,87
'2026-03-15 15:40:13,99,115
'2026-03-15 15:40:14,100,103
'2026-03-15 15:40:14,102,91
'2026-03-15 15:40:14,102,130
'2026-03-15 15:40:14,101,93
'2026-03-15 15:40:14,100,96
'2026-03-15 15:40:15,101,136
'2026-03-15 15:40:15,101,89
'2026-03-15 15:40:15,102,94
'2026-03-15 15:40:15,102,125
'2026-03-15 15:40:15,103,85
'2026-03-15 15:40:16,102,92
'2026-03-15 15:40:16,101,123
'2026-03-15 15:40:16,100,100
'2026-03-15 15:40:16,99,86
'2026-03-15 15:40:16,99,95
'2026-03-15 15:40:17,99,128
'2026-03-15 15:40:17,99,84
'2026-03-15 15:40:17,100,85
'2026-03-15 15:40:17,99,99
'2026-03-15 15:40:18,99,118
'2026-03-15 15:40:18,100,81
'2026-03-15 15:40:18,100,88
'2026-03-15 15:40:18,99,126
'2026-03-15 15:40:18,100,82
'2026-03-15 15:40:19,99,82
'2026-03-15 15:40:19,99,110
'2026-03-15 15:40:19,98,94
'2026-03-15 15:40:19,98,81
'2026-03-15 15:40:19,98,113
'2026-03-15 15:40:20,97,98
'2026-03-15 15:40:20,97,86
'2026-03-15 15:40:20,99,126
'2026-03-15 15:40:20,98,101
'2026-03-15 15:40:20,96,95
'2026-03-15 15:40:21,96,133
'2026-03-15 15:40:21,96,95
'2026-03-15 15:40:21,96,97
'2026-03-15 15:40:21,95,132
'2026-03-15 15:40:21,96,90
'2026-03-15 15:40:22,96,97
'2026-03-15 15:40:22,95,131
'2026-03-15 15:40:22,94,89
'2026-03-15 15:40:22,96,97
'2026-03-15 15:40:22,96,129
'2026-03-15 15:40:23,96,88
'2026-03-15 15:40:23,98,95
'2026-03-15 15:40:23,100,120
'2026-03-15 15:40:23,101,87
'2026-03-15 15:40:23,100,92
'2026-03-15 15:40:24,101,104
'2026-03-15 15:40:24,101,96
'2026-03-15 15:40:24,101,88
'2026-03-15 15:40:24,99,97
'2026-03-15 15:40:24,98,122
'2026-03-15 15:40:25,97,89
'2026-03-15 15:40:25,98,98
'2026-03-15 15:40:25,96,119
'2026-03-15 15:40:25,95,92
'2026-03-15 15:40:26,96,95
'2026-03-15 15:40:26,95,105
'2026-03-15 15:40:26,95,102
'2026-03-15 15:40:26,96,91
'2026-03-15 15:40:26,95,99
'2026-03-15 15:40:27,96,115
'2026-03-15 15:40:27,98,90
'2026-03-15 15:40:27,100,97
'2026-03-15 15:40:27,100,116
'2026-03-15 15:40:27,99,89
'2026-03-15 15:40:28,99,95
'2026-03-15 15:40:28,99,107
'2026-03-15 15:40:28,99,89
'2026-03-15 15:40:28,100,105
'2026-03-15 15:40:28,100,87
'2026-03-15 15:40:29,101,88
'2026-03-15 15:40:29,101,118
'2026-03-15 15:40:29,101,81
'2026-03-15 15:40:29,100,84
'2026-03-15 15:40:29,100,108
'2026-03-15 15:40:30,101,80
'2026-03-15 15:40:30,102,91
'2026-03-15 15:40:30,102,90
'2026-03-15 15:40:30,102,82
'2026-03-15 15:40:30,103,118
'2026-03-15 15:40:31,104,81
'2026-03-15 15:40:31,103,87
'2026-03-15 15:40:31,103,126
'2026-03-15 15:40:31,105,82
'2026-03-15 15:40:31,106,93
'2026-03-15 15:40:32,107,129
'2026-03-15 15:40:32,107,84
'2026-03-15 15:40:32,106,95
'2026-03-15 15:40:32,106,125
'2026-03-15 15:40:33,107,85
'2026-03-15 15:40:33,107,101
'2026-03-15 15:40:33,105,123
'2026-03-15 15:40:33,104,92
'2026-03-15 15:40:33,106,107
'2026-03-15 15:40:34,104,116
'2026-03-15 15:40:34,102,93
'2026-03-15 15:40:34,103,122
'2026-03-15 15:40:34,104,104
'2026-03-15 15:40:34,104,94
'2026-03-15 15:40:35,104,132
'2026-03-15 15:40:35,104,95
'2026-03-15 15:40:35,104,96
'2026-03-15 15:40:35,105,135
'2026-03-15 15:40:35,104,90
'2026-03-15 15:40:36,103,99
'2026-03-15 15:40:36,102,136
'2026-03-15 15:40:36,103,90
'2026-03-15 15:40:36,104,99
'2026-03-15 15:40:36,105,135
'2026-03-15 15:40:37,104,90
'2026-03-15 15:40:37,103,99
'2026-03-15 15:40:37,101,132
'2026-03-15 15:40:37,101,93
'2026-03-15 15:40:37,102,97
'2026-03-15 15:40:38,102,119
'2026-03-15 15:40:38,102,107
'2026-03-15 15:40:38,104,92
'2026-03-15 15:40:38,103,100
'2026-03-15 15:40:38,103,131
'2026-03-15 15:40:39,105,90
'2026-03-15 15:40:39,106,98
'2026-03-15 15:40:39,106,132
'2026-03-15 15:40:39,106,95
'2026-03-15 15:40:40,106,94
'2026-03-15 15:40:40,105,105
'2026-03-15 15:40:40,104,115
'2026-03-15 15:40:40,103,92
'2026-03-15 15:40:40,104,106
'2026-03-15 15:40:41,104,108
'2026-03-15 15:40:41,103,93
'2026-03-15 15:40:41,101,113
'2026-03-15 15:40:41,100,91
'2026-03-15 15:40:41,99,92
'2026-03-15 15:40:42,100,126
'2026-03-15 15:40:42,99,86
'2026-03-15 15:40:42,101,95
'2026-03-15 15:40:42,100,127
'2026-03-15 15:40:42,102,93
'2026-03-15 15:40:43,101,101
'2026-03-15 15:40:43,99,115
'2026-03-15 15:40:43,99,96
'2026-03-15 15:40:43,100,124
'2026-03-15 15:40:43,99,92
'2026-03-15 15:40:44,101,93
'2026-03-15 15:40:44,102,120
'2026-03-15 15:40:44,102,92
'2026-03-15 15:40:44,101,103
'2026-03-15 15:40:44,102,89
'2026-03-15 15:40:45,100,86
'2026-03-15 15:40:45,102,118
'2026-03-15 15:40:45,102,79
'2026-03-15 15:40:45,100,80
'2026-03-15 15:40:45,99,108
'2026-03-15 15:40:46,101,76
'2026-03-15 15:40:46,100,84
'2026-03-15 15:40:46,101,99
'2026-03-15 15:40:46,102,81
'2026-03-15 15:40:46,104,112
'2026-03-15 15:40:47,103,91
'2026-03-15 15:40:47,103,90
'2026-03-15 15:40:47,101,127
'2026-03-15 15:40:47,101,91
'2026-03-15 15:40:48,102,95
'2026-03-15 15:40:48,104,120
'2026-03-15 15:40:48,104,91
'2026-03-15 15:40:48,106,103
'2026-03-15 15:40:48,107,108
'2026-03-15 15:40:49,106,95
'2026-03-15 15:40:49,105,117
'2026-03-15 15:40:49,105,95
'2026-03-15 15:40:49,106,94
'2026-03-15 15:40:49,106,126
'2026-03-15 15:40:50,105,88
'2026-03-15 15:40:50,104,93
'2026-03-15 15:40:50,104,127
'2026-03-15 15:40:50,104,85
'2026-03-15 15:40:50,105,93
'2026-03-15 15:40:51,106,126
'2026-03-15 15:40:51,104,84
'2026-03-15 15:40:51,103,93
'2026-03-15 15:40:51,103,128
'2026-03-15 15:40:51,105,88
'2026-03-15 15:40:52,105,95
'2026-03-15 15:40:52,107,126
'2026-03-15 15:40:52,107,91
'2026-03-15 15:40:52,107,95
'2026-03-15 15:40:52,105,120
'2026-03-15 15:40:53,106,90
'2026-03-15 15:40:53,105,93
'2026-03-15 15:40:53,103,122
'2026-03-15 15:40:53,103,88
'2026-03-15 15:40:53,101,93
'2026-03-15 15:40:54,101,124
'2026-03-15 15:40:54,101,88
'2026-03-15 15:40:54,101,97
'2026-03-15 15:40:54,100,123
'2026-03-15 15:40:55,102,90
'2026-03-15 15:40:55,103,103
'2026-03-15 15:40:55,102,122
'2026-03-15 15:40:55,101,95
'2026-03-15 15:40:55,102,112
'2026-03-15 15:40:56,100,111
'2026-03-15 15:40:56,102,95
'2026-03-15 15:40:56,104,118
'2026-03-15 15:40:56,105,91
'2026-03-15 15:40:56,105,90
'2026-03-15 15:40:57,105,121
'2026-03-15 15:40:57,106,81
'2026-03-15 15:40:57,105,86
'2026-03-15 15:40:57,105,128
'2026-03-15 15:40:57,105,82
'2026-03-15 15:40:58,105,89
'2026-03-15 15:40:58,106,131
'2026-03-15 15:40:58,105,85
'2026-03-15 15:40:58,107,92
'2026-03-15 15:40:58,106,128
'2026-03-15 15:40:59,107,87
'2026-03-15 15:40:59,107,100
'2026-03-15 15:40:59,106,120
'2026-03-15 15:40:59,105,90
'2026-03-15 15:40:59,103,121
'2026-03-15 15:41:00,103,105
'2026-03-15 15:41:00,104,94
'2026-03-15 15:41:00,104,128
'2026-03-15 15:41:00,105,86
'2026-03-15 15:41:00,106,93
'2026-03-15 15:41:01,108,125
'2026-03-15 15:41:01,108,89
'2026-03-15 15:41:01,106,99
'2026-03-15 15:41:01,104,124
'2026-03-15 15:41:01,103,96
'2026-03-15 15:41:02,103,107
'2026-03-15 15:41:02,101,116
'2026-03-15 15:41:02,101,99
'2026-03-15 15:41:02,103,117
'2026-03-15 15:41:03,101,103
'2026-03-15 15:41:03,102,102
'2026-03-15 15:41:03,101,130
'2026-03-15 15:41:03,101,97
'2026-03-15 15:41:03,102,103
'2026-03-15 15:41:04,102,137
'2026-03-15 15:41:04,103,98
'2026-03-15 15:41:04,102,105
'2026-03-15 15:41:04,101,133
'2026-03-15 15:41:04,103,101
'2026-03-15 15:41:05,104,107
'2026-03-15 15:41:05,104,118
'2026-03-15 15:41:05,104,100
'2026-03-15 15:41:05,104,107
'2026-03-15 15:41:05,105,99
'2026-03-15 15:41:06,104,95
'2026-03-15 15:41:06,104,109
'2026-03-15 15:41:06,106,88
'2026-03-15 15:41:06,106,90
'2026-03-15 15:41:06,106,114
'2026-03-15 15:41:07,106,83
'2026-03-15 15:41:07,106,88
'2026-03-15 15:41:07,105,121
'2026-03-15 15:41:07,105,85
'2026-03-15 15:41:07,106,91
'2026-03-15 15:41:08,105,128
'2026-03-15 15:41:08,106,91
'2026-03-15 15:41:08,106,101
'2026-03-15 15:41:08,108,127
'2026-03-15 15:41:08,109,99
'2026-03-15 15:41:09,109,119
'2026-03-15 15:41:09,110,111
'2026-03-15 15:41:09,109,103
'2026-03-15 15:41:09,107,135
'2026-03-15 15:41:10,107,97
'2026-03-15 15:41:10,106,102
'2026-03-15 15:41:10,104,129
'2026-03-15 15:41:10,105,100
'2026-03-15 15:41:10,103,108
'2026-03-15 15:41:11,102,112
'2026-03-15 15:41:11,100,103
'2026-03-15 15:41:11,101,127
'2026-03-15 15:41:11,102,100
'2026-03-15 15:41:11,103,103
'2026-03-15 15:41:12,105,136
'2026-03-15 15:41:12,105,99
'2026-03-15 15:41:12,104,104
'2026-03-15 15:41:12,106,123
'2026-03-15 15:41:12,105,100
'2026-03-15 15:41:13,105,112
'2026-03-15 15:41:13,104,98
'2026-03-15 15:41:13,102,95
'2026-03-15 15:41:13,104,118
'2026-03-15 15:41:13,103,92
'2026-03-15 15:41:14,103,95
'2026-03-15 15:41:14,101,111
'2026-03-15 15:41:14,101,95
'2026-03-15 15:41:14,103,108
'2026-03-15 15:41:14,102,100
'2026-03-15 15:41:15,104,103
'2026-03-15 15:41:15,103,119
'2026-03-15 15:41:15,102,103
'2026-03-15 15:41:15,101,106
'2026-03-15 15:41:15,102,110
'2026-03-15 15:41:16,103,103
'2026-03-15 15:41:16,105,108
'2026-03-15 15:41:16,106,101
'2026-03-15 15:41:16,105,101
'2026-03-15 15:41:16,105,113
'2026-03-15 15:41:17,105,96
'2026-03-15 15:41:17,107,99
'2026-03-15 15:41:17,106,114
'2026-03-15 15:41:17,107,96
'2026-03-15 15:41:18,106,101
'2026-03-15 15:41:18,106,113
'2026-03-15 15:41:18,106,102
'2026-03-15 15:41:18,105,110
